Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
8,Science,Life Science,Intermediate,What is the role of enzymes?,Destroy cells,Speed up chemical reactions,Store energy,Create DNA,Speed up chemical reactions
8,Science,Earth Science,Intermediate,How does erosion shape Earth’s surface?,By building mountains,By wearing down rock,By stopping rivers,By heating land,By wearing down rock
8,Science,Physical Science,Intermediate,Why does friction produce heat?,Energy is lost,Energy changes form,Mass disappears,Force increases,Energy changes form
8,Science,Health & Body,Intermediate,Why is homeostasis important?,Stops reactions,Maintains stable conditions,Creates energy,Causes growth,Maintains stable conditions
8,Science,Earth Science,Intermediate,Why do ocean currents affect climate?,Change gravity,Move heat around Earth,Create earthquakes,Block sunlight,Move heat around Earth
8,Science,Physical Science,Intermediate,What is acceleration?,Change in velocity,Speed only,Distance traveled,Force,Change in velocity
8,Science,Health & Body,Intermediate,How do vaccines protect the body?,Kill all germs,Train immune system,Replace cells,Stop breathing,Train immune system
8,Science,Life Science,Intermediate,How does DNA determine traits?,By energy,By coding proteins,By cell shape,By nutrition,By coding proteins
8,Science,Earth Science,Intermediate,Two tectonic plates are moving toward each other. This boundary is called:,Transform boundary,Divergent boundary,Stable boundary,Convergent boundary,Convergent boundary
8,Science,Physical Science,Intermediate,Which statement best describes conservation of energy?,Energy is created in every reaction,Energy is always destroyed,Energy changes form but is not created or destroyed,Energy stays only as heat,Energy changes form but is not created or destroyed
8,Science,Health & Body,Intermediate,An object travels 248 m in 28 s. What is its average speed?,4.428571428571429 m/s,6944 m/s,17.714285714285715 m/s,8.857142857142858 m/s,8.857142857142858 m/s
8,Science,Physical Science,Intermediate,An object travels 206 m in 43 s. What is its average speed?,2.395348837209302 m/s,8858 m/s,4.790697674418604 m/s,9.581395348837209 m/s,4.790697674418604 m/s
8,Science,Earth Science,Intermediate,Which process is most responsible for breaking down rock into smaller pieces?,Condensation,Evaporation,Weathering,Deposition,Weathering
8,Science,Physical Science,Intermediate,An object of mass 20 kg accelerates at 5 m/s². What net force acts on it?,120 N,500 N,80 N,100 N,100 N
8,Science,Physical Science,Intermediate,An object travels 469 m in 39 s. What is its average speed?,6.012820512820513 m/s,24.05128205128205 m/s,18291 m/s,12.025641025641026 m/s,12.025641025641026 m/s
8,Science,Life Science,Intermediate,An object of mass 7 kg accelerates at 4 m/s². What net force acts on it?,112 N,28 N,35 N,21 N,28 N
8,Science,Physical Science,Intermediate,An object of mass 2 kg accelerates at 8 m/s². What net force acts on it?,14 N,128 N,16 N,18 N,16 N
8,Science,Health & Body,Intermediate,An object travels 70 m in 50 s. What is its average speed?,0.7 m/s,1.4 m/s,2.8 m/s,3500 m/s,1.4 m/s
8,Science,Life Science,Intermediate,An object of mass 2 kg accelerates at 1 m/s². What net force acts on it?,Option 3,2 N,0 N,4 N,2 N
8,Science,Health & Body,Intermediate,An object travels 383 m in 40 s. What is its average speed?,4.7875 m/s,15320 m/s,19.15 m/s,9.575 m/s,9.575 m/s
8,Science,Physical Science,Intermediate,An object travels 196 m in 5 s. What is its average speed?,78.4 m/s,39.2 m/s,19.6 m/s,980 m/s,39.2 m/s
8,Science,Health & Body,Intermediate,An object of mass 11 kg accelerates at 10 m/s². What net force acts on it?,110 N,99 N,1100 N,121 N,110 N
8,Science,Life Science,Intermediate,An object travels 272 m in 47 s. What is its average speed?,5.787234042553192 m/s,2.893617021276596 m/s,11.574468085106384 m/s,12784 m/s,5.787234042553192 m/s
8,Science,Life Science,Intermediate,An object travels 33 m in 29 s. What is its average speed?,1.1379310344827587 m/s,2.2758620689655173 m/s,957 m/s,0.5689655172413793 m/s,1.1379310344827587 m/s
8,Science,Earth Science,Intermediate,Magma that cools slowly underground most likely forms:,Intrusive igneous rock,Extrusive igneous rock,Metamorphic rock,Sedimentary rock,Intrusive igneous rock
