Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
11,Maths,Algebra,Easy,Q1: Compute 2^2,4,8,6,2,4
11,Maths,Functions,Easy,"Q2: What is the slope through (-8,-7) and (-6,-10)?",1.5,-1.5,-2.5,-0.5,-1.5
11,Maths,Geometry,Easy,"Q3: For x^2 + (6)x + (-7) = 0, which is a solution?",-6,1,-7,7,-7
11,Maths,Statistics,Easy,Q4: Compute 2^5,32,64,34,16,32
11,Maths,Algebra,Easy,"Q5: What is the slope through (-2,2) and (3,-1)?",-1.6,0.4,-0.6,0.6,-0.6
11,Maths,Functions,Easy,"Q6: For x^2 + (7)x + (12) = 0, which is a solution?",-3,-4,Option 3,4,-4
11,Maths,Geometry,Easy,Q7: Compute 2^8,256,512,258,128,256
11,Maths,Statistics,Easy,"Q8: What is the slope through (4,-10) and (7,-13)?",1.0,-1.0,0.0,-2.0,-1.0
11,Maths,Algebra,Easy,"Q9: For x^2 + (8)x + (7) = 0, which is a solution?",-7,0,-1,1,-1
11,Maths,Functions,Easy,Q10: Compute 2^3,8,4,10,16,8
11,Maths,Geometry,Easy,"Q11: What is the slope through (10,-1) and (11,-4)?",3.0,-3.0,-4.0,-2.0,-3.0
11,Maths,Statistics,Easy,"Q12: For x^2 + (-10)x + (16) = 0, which is a solution?",2,-2,8,3,2
11,Maths,Algebra,Easy,Q13: Compute 2^6,64,32,66,128,64
11,Maths,Functions,Easy,"Q14: What is the slope through (-5,8) and (-1,5)?",-0.75,0.75,-1.75,0.25,-0.75
11,Maths,Geometry,Easy,"Q15: For x^2 + (-9)x + (20) = 0, which is a solution?",4,-5,6,5,5
11,Maths,Statistics,Easy,Q16: Compute 2^9,514,1024,256,512,512
11,Maths,Algebra,Easy,"Q17: What is the slope through (1,-4) and (3,-7)?",-2.5,-1.5,1.5,-0.5,-1.5
11,Maths,Functions,Easy,"Q18: For x^2 + (-8)x + (0) = 0, which is a solution?",9,0,-8,8,8
11,Maths,Geometry,Easy,Q19: Compute 2^4,8,32,18,16,16
11,Maths,Statistics,Easy,"Q20: What is the slope through (7,5) and (12,2)?",0.6,0.4,-0.6,-1.6,-0.6
11,Maths,Algebra,Easy,"Q21: For x^2 + (12)x + (32) = 0, which is a solution?",-7,8,-8,-4,-8
11,Maths,Functions,Easy,Q22: Compute 2^7,128,130,64,256,128
11,Maths,Geometry,Easy,"Q23: What is the slope through (-8,-7) and (-5,-10)?",1.0,-1.0,-2.0,0.0,-1.0
11,Maths,Statistics,Easy,"Q24: For x^2 + (13)x + (40) = 0, which is a solution?",5,-4,-5,-8,-5
11,Maths,Algebra,Easy,Q25: Compute 2^2,2,4,8,6,4
11,Maths,Functions,Easy,"Q26: What is the slope through (-2,2) and (-1,-1)?",3.0,-3.0,-4.0,-2.0,-3.0
11,Maths,Geometry,Easy,"Q27: For x^2 + (-5)x + (-14) = 0, which is a solution?",-1,2,7,-2,-2
11,Maths,Statistics,Easy,Q28: Compute 2^5,64,32,16,34,32
11,Maths,Algebra,Easy,"Q29: What is the slope through (4,-10) and (8,-13)?",-0.75,0.25,-1.75,0.75,-0.75
11,Maths,Functions,Easy,"Q30: For x^2 + (-4)x + (3) = 0, which is a solution?",-1,2,3,1,1
11,Maths,Geometry,Easy,Q31: Compute 2^8,128,258,512,256,256
11,Maths,Statistics,Easy,"Q32: What is the slope through (10,-1) and (12,-4)?",1.5,-0.5,-2.5,-1.5,-1.5
11,Maths,Algebra,Easy,"Q33: For x^2 + (-3)x + (-4) = 0, which is a solution?",5,4,-4,-1,4
11,Maths,Functions,Easy,Q34: Compute 2^3,16,4,8,10,8
11,Maths,Geometry,Easy,"Q35: What is the slope through (-5,8) and (0,5)?",-1.6,0.4,-0.6,0.6,-0.6
11,Maths,Statistics,Easy,"Q36: For x^2 + (-2)x + (-35) = 0, which is a solution?",7,8,-5,-7,7
11,Maths,Algebra,Easy,Q37: Compute 2^6,128,64,66,32,64
11,Maths,Functions,Easy,"Q38: What is the slope through (1,-4) and (4,-7)?",1.0,0.0,-1.0,-2.0,-1.0
11,Maths,Geometry,Easy,"Q39: For x^2 + (18)x + (81) = 0, which is a solution?",-8,Option 3,9,-9,-9
11,Maths,Statistics,Easy,Q40: Compute 2^9,512,514,256,1024,512
11,Maths,Algebra,Easy,"Q41: What is the slope through (7,5) and (8,2)?",-3.0,3.0,-4.0,-2.0,-3.0
11,Maths,Functions,Easy,"Q42: For x^2 + (0)x + (-36) = 0, which is a solution?",-5,6,-6,Option 3,-6
11,Maths,Geometry,Easy,Q43: Compute 2^4,18,16,32,8,16
11,Maths,Statistics,Easy,"Q44: What is the slope through (-8,-7) and (-4,-10)?",0.75,0.25,-0.75,-1.75,-0.75
11,Maths,Algebra,Easy,"Q45: For x^2 + (1)x + (-6) = 0, which is a solution?",-3,-2,2,3,-3
11,Maths,Functions,Easy,Q46: Compute 2^7,130,64,256,128,128
11,Maths,Geometry,Easy,"Q47: What is the slope through (-2,2) and (0,-1)?",-2.5,-0.5,1.5,-1.5,-1.5
11,Maths,Statistics,Easy,"Q48: For x^2 + (2)x + (0) = 0, which is a solution?",0,Option 3,1,-2,0
11,Maths,Algebra,Easy,Q49: Compute 2^2,8,6,2,4,4
11,Maths,Functions,Easy,"Q50: What is the slope through (4,-10) and (9,-13)?",0.6,-1.6,0.4,-0.6,-0.6
