Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
1,Space & Physics,Earth & Space,Intermediate,Where does the Sun rise?,North,South,East,West,East
1,Space & Physics,Motion & Forces,Intermediate,What happens if you push harder?,Moves slower,Moves faster,Stops,Breaks,Moves faster
1,Space & Physics,Light & Heat,Intermediate,Why is it cooler in the shade?,Less Sun,More wind,More light,More heat,Less Sun
1,Space & Physics,Sky Objects,Intermediate,What do stars do at night?,Sleep,Shine,Fall,Move Earth,Shine
1,Space & Physics,Motion & Forces,Intermediate,What helps a slide feel smoother?,Sand,Rough ground,Water,Smooth surface,Smooth surface
1,Space & Physics,Earth & Space,Intermediate,Why do we have day and night?,Moon moves,Earth spins,Sun sleeps,Clouds move,Earth spins
1,Space & Physics,Light & Heat,Intermediate,What happens to ice in the Sun?,Freezes,Melts,Grows,Shines,Melts
1,Space & Physics,Sky Objects,Intermediate,Which looks biggest in the sky?,Moon,Star,Sun,Plane,Sun
1,Space & Physics,Sky Objects,Intermediate,Velocity changes from 10 m/s to 27 m/s in 8 s. What is the average acceleration?,2.125 m/s²,136 m/s²,4.25 m/s²,1.0625 m/s²,2.125 m/s²
1,Space & Physics,Sky Objects,Intermediate,Newton’s Third Law is best summarized as:,Energy is always created,For every action there is an equal and opposite reaction,Objects stay at rest unless acted on,Force equals mass times acceleration,For every action there is an equal and opposite reaction
1,Space & Physics,Light & Heat,Intermediate,"For sound waves, which property is most closely related to pitch?",Speed,Amplitude,Density,Frequency,Frequency
1,Space & Physics,Earth & Space,Intermediate,A light-year is best described as a unit of:,Mass,Time,Distance,Brightness,Distance
1,Space & Physics,Light & Heat,Intermediate,Refraction happens when a wave enters a new medium because its:,Speed changes,Energy is destroyed,Amplitude becomes zero,Frequency always changes,Speed changes
1,Space & Physics,Earth & Space,Intermediate,"In a simplified model, if distance between two masses doubles, gravitational force becomes:",Twice as large,One-fourth as large,Half as large,Four times as large,One-fourth as large
1,Space & Physics,Sky Objects,Intermediate,Velocity changes from 9 m/s to 15 m/s in 2 s. What is the average acceleration?,3.0 m/s²,1.5 m/s²,12 m/s²,6.0 m/s²,3.0 m/s²
1,Space & Physics,Motion & Forces,Intermediate,What is the momentum of a 22 kg object moving at 16 m/s?,352 kg·m/s,374 kg·m/s,176.0 kg·m/s,5632 kg·m/s,352 kg·m/s
1,Space & Physics,Sky Objects,Intermediate,Velocity changes from 8 m/s to 30 m/s in 10 s. What is the average acceleration?,4.4 m/s²,220 m/s²,1.1 m/s²,2.2 m/s²,2.2 m/s²
1,Space & Physics,Light & Heat,Intermediate,A wave travels at 300 m/s with frequency 500 Hz. What is its wavelength?,0.3 m,150000 m,1.2 m,0.6 m,0.6 m
1,Space & Physics,Motion & Forces,Intermediate,What is the momentum of a 37 kg object moving at 17 m/s?,314.5 kg·m/s,666 kg·m/s,10693 kg·m/s,629 kg·m/s,629 kg·m/s
1,Space & Physics,Sky Objects,Intermediate,Velocity changes from 11 m/s to 20 m/s in 3 s. What is the average acceleration?,1.5 m/s²,6.0 m/s²,3.0 m/s²,27 m/s²,3.0 m/s²
1,Space & Physics,Light & Heat,Intermediate,A wave travels at 300 m/s with frequency 50 Hz. What is its wavelength?,12.0 m,6.0 m,3.0 m,15000 m,6.0 m
1,Space & Physics,Sky Objects,Intermediate,What is the momentum of a 44 kg object moving at 3 m/s?,132 kg·m/s,396 kg·m/s,176 kg·m/s,66.0 kg·m/s,132 kg·m/s
1,Space & Physics,Sky Objects,Intermediate,What is the momentum of a 31 kg object moving at 13 m/s?,201.5 kg·m/s,5239 kg·m/s,434 kg·m/s,403 kg·m/s,403 kg·m/s
1,Space & Physics,Light & Heat,Intermediate,A wave travels at 5000 m/s with frequency 50 Hz. What is its wavelength?,50.0 m,100.0 m,250000 m,200.0 m,100.0 m
