Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
12,Space & Physics,Astrophysics,Hard,What supports stars against collapse?,Fusion pressure,Rotation,Magnetism,Radiation pressure,Radiation pressure
12,Space & Physics,Mechanics,Hard,Angular momentum conserved when?,No torque,No force,Constant speed,Low mass,No torque
12,Space & Physics,Waves & EM,Hard,Why EM waves travel in vacuum?,High speed,No medium required,Gravity,Charge,No medium required
12,Space & Physics,Thermodynamics,Hard,Absolute zero unattainable due to?,Engineering,Quantum limits,Cost,Time,Quantum limits
12,Space & Physics,Thermodynamics,Hard,Entropy increases because?,Energy loss,More microstates,Mass decay,Force imbalance,More microstates
12,Space & Physics,Mechanics,Hard,Friction converts KE to?,Mass,Heat,Charge,Momentum,Heat
12,Space & Physics,Waves & EM,Hard,Diffraction significance when?,Large apertures,Comparable sizes,High speed,Low energy,Comparable sizes
12,Space & Physics,Astrophysics,Hard,Why inverse-square for gravity?,Mass loss,Geometric spreading,Time dilation,Rotation,Geometric spreading
12,Space & Physics,Astrophysics,Hard,A light-year is best described as a unit of:,Distance,Brightness,Mass,Time,Distance
12,Space & Physics,Mechanics,Hard,Velocity changes from 19 m/s to 44 m/s in 6 s. What is the average acceleration?,150 m/s²,2.0833333333333335 m/s²,4.166666666666667 m/s²,8.333333333333334 m/s²,4.166666666666667 m/s²
12,Space & Physics,Astrophysics,Hard,"In a simplified model, if distance between two masses doubles, gravitational force becomes:",Four times as large,One-fourth as large,Half as large,Twice as large,One-fourth as large
12,Space & Physics,Mechanics,Hard,Velocity changes from 12 m/s to 16 m/s in 8 s. What is the average acceleration?,0.5 m/s²,0.25 m/s²,1.0 m/s²,32 m/s²,0.5 m/s²
12,Space & Physics,Waves & EM,Hard,A wave travels at 300 m/s with frequency 1000 Hz. What is its wavelength?,0.15 m,300000 m,0.6 m,0.3 m,0.3 m
12,Space & Physics,Mechanics,Hard,Velocity changes from 20 m/s to 33 m/s in 7 s. What is the average acceleration?,1.8571428571428572 m/s²,3.7142857142857144 m/s²,91 m/s²,0.9285714285714286 m/s²,1.8571428571428572 m/s²
12,Space & Physics,Thermodynamics,Hard,What is the momentum of a 4 kg object moving at 4 m/s?,64 kg·m/s,8.0 kg·m/s,20 kg·m/s,16 kg·m/s,16 kg·m/s
12,Space & Physics,Waves & EM,Hard,Refraction happens when a wave enters a new medium because its:,Energy is destroyed,Amplitude becomes zero,Frequency always changes,Speed changes,Speed changes
12,Space & Physics,Astrophysics,Hard,Why do planets remain in orbit around the Sun?,Air pressure holds them,Magnetism alone keeps them,Gravity provides centripetal force while forward motion keeps them moving,No forces act in space,Gravity provides centripetal force while forward motion keeps them moving
12,Space & Physics,Thermodynamics,Hard,What is the momentum of a 42 kg object moving at 26 m/s?,1134 kg·m/s,1092 kg·m/s,28392 kg·m/s,546.0 kg·m/s,1092 kg·m/s
12,Space & Physics,Mechanics,Hard,Newton’s Third Law is best summarized as:,Energy is always created,For every action there is an equal and opposite reaction,Objects stay at rest unless acted on,Force equals mass times acceleration,For every action there is an equal and opposite reaction
12,Space & Physics,Waves & EM,Hard,A wave travels at 340 m/s with frequency 1000 Hz. What is its wavelength?,0.34 m,0.68 m,0.17 m,340000 m,0.34 m
12,Space & Physics,Waves & EM,Hard,A wave travels at 1500 m/s with frequency 200 Hz. What is its wavelength?,15.0 m,300000 m,7.5 m,3.75 m,7.5 m
12,Space & Physics,Mechanics,Hard,Velocity changes from 14 m/s to 42 m/s in 10 s. What is the average acceleration?,1.4 m/s²,5.6 m/s²,280 m/s²,2.8 m/s²,2.8 m/s²
12,Space & Physics,Thermodynamics,Hard,What is the momentum of a 28 kg object moving at 23 m/s?,644 kg·m/s,14812 kg·m/s,672 kg·m/s,322.0 kg·m/s,644 kg·m/s
12,Space & Physics,Waves & EM,Hard,A wave travels at 1500 m/s with frequency 100 Hz. What is its wavelength?,15.0 m,30.0 m,7.5 m,150000 m,15.0 m
12,Space & Physics,Waves & EM,Hard,A wave travels at 340 m/s with frequency 500 Hz. What is its wavelength?,170000 m,1.36 m,0.68 m,0.34 m,0.68 m
12,Space & Physics,Waves & EM,Hard,A wave travels at 5000 m/s with frequency 50 Hz. What is its wavelength?,200.0 m,50.0 m,250000 m,100.0 m,100.0 m
12,Space & Physics,Thermodynamics,Hard,What is the momentum of a 33 kg object moving at 8 m/s?,132.0 kg·m/s,264 kg·m/s,297 kg·m/s,2112 kg·m/s,264 kg·m/s
12,Space & Physics,Mechanics,Hard,What is the momentum of a 12 kg object moving at 29 m/s?,360 kg·m/s,10092 kg·m/s,174.0 kg·m/s,348 kg·m/s,348 kg·m/s
12,Space & Physics,Waves & EM,Hard,A wave travels at 300 m/s with frequency 100 Hz. What is its wavelength?,6.0 m,1.5 m,30000 m,3.0 m,3.0 m
12,Space & Physics,Mechanics,Hard,What is the momentum of a 12 kg object moving at 3 m/s?,48 kg·m/s,36 kg·m/s,108 kg·m/s,18.0 kg·m/s,36 kg·m/s
12,Space & Physics,Thermodynamics,Hard,Velocity changes from 5 m/s to 19 m/s in 1 s. What is the average acceleration?,14.0 m/s²,14 m/s²,28.0 m/s²,7.0 m/s²,14.0 m/s²
