Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
3,Space & Physics,Earth & Space,Easy,Which planet is known as the Red Planet?,Earth,Mars,Jupiter,Venus,Mars
3,Space & Physics,Forces & Motion,Easy,What happens when you push an object harder?,It slows,It moves faster,It disappears,It changes color,It moves faster
3,Space & Physics,Light & Sound,Easy,What lets us see objects?,Sound,Light,Heat,Air,Light
3,Space & Physics,Energy & Heat,Easy,What happens to ice when heated?,Freezes,Melts,Hardens,Grows,Melts
3,Space & Physics,Earth & Space,Easy,What causes day and night?,Earth spins,Moon moves,Sun sleeps,Clouds move,Earth spins
3,Space & Physics,Forces & Motion,Easy,What force pulls objects toward Earth?,Magnetism,Gravity,Friction,Electricity,Gravity
3,Space & Physics,Light & Sound,Easy,Which travels faster?,Sound,Light,They are same,Neither,Light
3,Space & Physics,Energy & Heat,Easy,What happens to ice when heated?,Freezes,Melts,Hardens,Grows,Melts
3,Space & Physics,Earth & Space,Easy,What causes day and night?,Earth spins,Moon moves,Sun sleeps,Clouds move,Earth spins
3,Space & Physics,Forces & Motion,Easy,What force pulls objects toward Earth?,Magnetism,Gravity,Friction,Electricity,Gravity
3,Space & Physics,Light & Sound,Easy,Which travels faster?,Sound,Light,They are same,Neither,Light
3,Space & Physics,Energy & Heat,Easy,What is a source of heat?,Ice,Sun,Moon,Rock,Sun
3,Space & Physics,Earth & Space,Easy,Which planet is known as the Red Planet?,Earth,Mars,Jupiter,Venus,Mars
3,Space & Physics,Forces & Motion,Easy,What happens when you push an object harder?,It slows,It moves faster,It disappears,It changes color,It moves faster
3,Space & Physics,Light & Sound,Easy,Which travels faster?,Sound,Light,They are same,Neither,Light
3,Space & Physics,Energy & Heat,Easy,What is a source of heat?,Ice,Sun,Moon,Rock,Sun
3,Space & Physics,Earth & Space,Easy,What causes day and night?,Earth spins,Moon moves,Sun sleeps,Clouds move,Earth spins
3,Space & Physics,Forces & Motion,Easy,What force pulls objects toward Earth?,Magnetism,Gravity,Friction,Electricity,Gravity
3,Space & Physics,Light & Sound,Easy,What lets us see objects?,Sound,Light,Heat,Air,Light
3,Space & Physics,Energy & Heat,Easy,What is a source of heat?,Ice,Sun,Moon,Rock,Sun
