Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
10,Coding & Logic,Algorithm Analysis,Hard,What does Big-O notation describe?,Exact speed,Growth rate of time or space,Code length,Hardware speed,Growth rate of time or space
10,Coding & Logic,Advanced Logic,Hard,What causes an infinite loop?,Correct condition,Loop condition never changes,Fast execution,Compiler bug,Loop condition never changes
10,Coding & Logic,Data Structures (Conceptual),Hard,Which structure follows FIFO?,Stack,Queue,Tree,Graph,Queue
10,Coding & Logic,Optimization & Refactoring,Hard,What is refactoring?,Changing output,Improving structure without changing behavior,Deleting code,Adding features,Improving structure without changing behavior
10,Coding & Logic,Algorithm Analysis,Hard,Why is algorithm efficiency important?,Adds features,Scales to larger inputs,Removes bugs,Improves syntax,Scales to larger inputs
10,Coding & Logic,Advanced Logic,Hard,"If NOT (x <= 3), which value satisfies?",1,3,4,2,4
10,Coding & Logic,Data Structures (Conceptual),Hard,Which structure follows FIFO?,Stack,Queue,Tree,Graph,Queue
10,Coding & Logic,Optimization & Refactoring,Hard,What is refactoring?,Changing output,Improving structure without changing behavior,Deleting code,Adding features,Improving structure without changing behavior
10,Coding & Logic,Algorithm Analysis,Hard,What does Big-O notation describe?,Exact speed,Growth rate of time or space,Code length,Hardware speed,Growth rate of time or space
10,Coding & Logic,Advanced Logic,Hard,"If NOT (x <= 3), which value satisfies?",1,3,4,2,4
10,Coding & Logic,Data Structures (Conceptual),Hard,Which structure follows LIFO?,Queue,Array,Stack,Set,Stack
10,Coding & Logic,Optimization & Refactoring,Hard,Why remove duplicated code?,Increase size,Improve maintainability,Add errors,Slow execution,Improve maintainability
10,Coding & Logic,Algorithm Analysis,Hard,Why is algorithm efficiency important?,Adds features,Scales to larger inputs,Removes bugs,Improves syntax,Scales to larger inputs
10,Coding & Logic,Advanced Logic,Hard,"If NOT (x <= 3), which value satisfies?",1,3,4,2,4
10,Coding & Logic,Data Structures (Conceptual),Hard,Which structure follows LIFO?,Queue,Array,Stack,Set,Stack
10,Coding & Logic,Optimization & Refactoring,Hard,What is refactoring?,Changing output,Improving structure without changing behavior,Deleting code,Adding features,Improving structure without changing behavior
10,Coding & Logic,Algorithm Analysis,Hard,What does Big-O notation describe?,Exact speed,Growth rate of time or space,Code length,Hardware speed,Growth rate of time or space
10,Coding & Logic,Advanced Logic,Hard,"If NOT (x <= 3), which value satisfies?",1,3,4,2,4
10,Coding & Logic,Data Structures (Conceptual),Hard,Which structure follows LIFO?,Queue,Array,Stack,Set,Stack
10,Coding & Logic,Optimization & Refactoring,Hard,Why remove duplicated code?,Increase size,Improve maintainability,Add errors,Slow execution,Improve maintainability
10,Coding & Logic,Algorithm Analysis,Hard,What does Big-O notation describe?,Exact speed,Growth rate of time or space,Code length,Hardware speed,Growth rate of time or space
10,Coding & Logic,Advanced Logic,Hard,What causes an infinite loop?,Correct condition,Loop condition never changes,Fast execution,Compiler bug,Loop condition never changes
10,Coding & Logic,Data Structures (Conceptual),Hard,Which structure follows FIFO?,Stack,Queue,Tree,Graph,Queue
10,Coding & Logic,Optimization & Refactoring,Hard,What is refactoring?,Changing output,Improving structure without changing behavior,Deleting code,Adding features,Improving structure without changing behavior
10,Coding & Logic,Algorithm Analysis,Hard,What does Big-O notation describe?,Exact speed,Growth rate of time or space,Code length,Hardware speed,Growth rate of time or space
10,Coding & Logic,Advanced Logic,Hard,"If NOT (x <= 3), which value satisfies?",1,3,4,2,4
10,Coding & Logic,Data Structures (Conceptual),Hard,Which structure follows FIFO?,Stack,Queue,Tree,Graph,Queue
10,Coding & Logic,Optimization & Refactoring,Hard,What is refactoring?,Changing output,Improving structure without changing behavior,Deleting code,Adding features,Improving structure without changing behavior
10,Coding & Logic,Algorithm Analysis,Hard,Why is algorithm efficiency important?,Adds features,Scales to larger inputs,Removes bugs,Improves syntax,Scales to larger inputs
10,Coding & Logic,Advanced Logic,Hard,"If NOT (x <= 3), which value satisfies?",1,3,4,2,4
10,Coding & Logic,Data Structures (Conceptual),Hard,Which structure follows LIFO?,Queue,Array,Stack,Set,Stack
10,Coding & Logic,Optimization & Refactoring,Hard,Why remove duplicated code?,Increase size,Improve maintainability,Add errors,Slow execution,Improve maintainability
10,Coding & Logic,Algorithm Analysis,Hard,Why is algorithm efficiency important?,Adds features,Scales to larger inputs,Removes bugs,Improves syntax,Scales to larger inputs
10,Coding & Logic,Advanced Logic,Hard,"If NOT (x <= 3), which value satisfies?",1,3,4,2,4
