Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
11,Science,Biology,Intermediate,How does negative feedback maintain homeostasis?,Amplifies change,Reverses deviation,Stops metabolism,Increases mutation,Reverses deviation
11,Science,Chemistry,Intermediate,What is the role of a catalyst?,Increase activation energy,Lower activation energy,Change products,Get consumed,Lower activation energy
11,Science,Physics,Intermediate,Why does resistance increase with wire length?,More electrons,More collisions,Higher voltage,Lower current source,More collisions
11,Science,Earth & Space,Intermediate,Why are heavier elements formed in stars?,Chemical bonding,Fusion reactions,Cooling process,Pressure loss,Fusion reactions
11,Science,Biology,Intermediate,Why is ATP called the energy currency of the cell?,Stores DNA,Transfers usable energy,Forms membranes,Controls genes,Transfers usable energy
11,Science,Chemistry,Intermediate,Why does increasing concentration increase reaction rate?,Less space,More frequent collisions,Lower energy,Atoms disappear,More frequent collisions
11,Science,Physics,Intermediate,What does Ohm’s Law relate?,"Voltage, current, resistance","Mass, force, acceleration","Energy, power, time","Charge, field, mass","Voltage, current, resistance"
11,Science,Earth & Space,Intermediate,Why do stars evolve over time?,Gravity stops,Fuel consumption,Orbital changes,Magnetic loss,Fuel consumption
11,Science,Chemistry,Intermediate,A solution has pH 12. How is it best classified?,Neutral,Saltwater,Acidic,Basic,Basic
11,Science,Chemistry,Intermediate,A solution has pH 0. How is it best classified?,Saltwater,Acidic,Neutral,Basic,Acidic
11,Science,Earth & Space,Intermediate,Which process is most responsible for breaking down rock into smaller pieces?,Weathering,Deposition,Evaporation,Condensation,Weathering
11,Science,Physics,Intermediate,An object of mass 10 kg accelerates at 6 m/s². What net force acts on it?,360 N,60 N,70 N,50 N,60 N
11,Science,Chemistry,Intermediate,A solution has pH 6. How is it best classified?,Acidic,Saltwater,Neutral,Basic,Acidic
11,Science,Earth & Space,Intermediate,Two tectonic plates are moving toward each other. This boundary is called:,Stable boundary,Convergent boundary,Divergent boundary,Transform boundary,Convergent boundary
11,Science,Earth & Space,Intermediate,Magma that cools slowly underground most likely forms:,Intrusive igneous rock,Sedimentary rock,Metamorphic rock,Extrusive igneous rock,Intrusive igneous rock
11,Science,Chemistry,Intermediate,A solution has pH 7. How is it best classified?,Basic,Saltwater,Neutral,Acidic,Neutral
11,Science,Physics,Intermediate,An object of mass 8 kg accelerates at 4 m/s². What net force acts on it?,40 N,24 N,128 N,32 N,32 N
11,Science,Physics,Intermediate,An object of mass 17 kg accelerates at 10 m/s². What net force acts on it?,153 N,1700 N,170 N,187 N,170 N
11,Science,Physics,Intermediate,Which statement best describes conservation of energy?,Energy is created in every reaction,Energy is always destroyed,Energy changes form but is not created or destroyed,Energy stays only as heat,Energy changes form but is not created or destroyed
11,Science,Chemistry,Intermediate,A solution has pH 4. How is it best classified?,Saltwater,Neutral,Basic,Acidic,Acidic
11,Science,Chemistry,Intermediate,A solution has pH 3. How is it best classified?,Saltwater,Basic,Acidic,Neutral,Acidic
11,Science,Physics,Intermediate,An object of mass 6 kg accelerates at 8 m/s². What net force acts on it?,54 N,384 N,42 N,48 N,48 N
11,Science,Biology,Intermediate,"If a DNA sequence changes by one base, what is that called?",Homeostasis,Protein folding,Cell wall,Point mutation,Point mutation
11,Science,Chemistry,Intermediate,A solution has pH 1. How is it best classified?,Saltwater,Basic,Neutral,Acidic,Acidic
11,Science,Biology,Intermediate,"In a typical enzyme-catalyzed reaction, what is most likely to happen as temperature rises toward an optimum (e.g., 36°C)?",Enzyme creates new atoms,Reaction rate increases up to an optimum,Products disappear,Reaction rate always decreases,Reaction rate increases up to an optimum
11,Science,Chemistry,Intermediate,A solution has pH 11. How is it best classified?,Acidic,Neutral,Basic,Saltwater,Basic
11,Science,Chemistry,Intermediate,A solution has pH 8. How is it best classified?,Neutral,Saltwater,Acidic,Basic,Basic
11,Science,Physics,Intermediate,An object travels 327 m in 20 s. What is its average speed?,8.175 m/s,6540 m/s,16.35 m/s,32.7 m/s,16.35 m/s
11,Science,Chemistry,Intermediate,A solution has pH 13. How is it best classified?,Basic,Saltwater,Acidic,Neutral,Basic
11,Science,Biology,Intermediate,"In a typical enzyme-catalyzed reaction, what is most likely to happen as temperature rises toward an optimum (e.g., 43°C)?",Reaction rate increases up to an optimum,Products disappear,Enzyme creates new atoms,Reaction rate always decreases,Reaction rate increases up to an optimum
11,Science,Physics,Intermediate,An object of mass 2 kg accelerates at 10 m/s². What net force acts on it?,22 N,20 N,18 N,200 N,20 N
11,Science,Physics,Intermediate,An object of mass 13 kg accelerates at 6 m/s². What net force acts on it?,65 N,468 N,91 N,78 N,78 N
11,Science,Physics,Intermediate,An object of mass 2 kg accelerates at 3 m/s². What net force acts on it?,8 N,4 N,6 N,18 N,6 N
11,Science,Chemistry,Intermediate,A solution has pH 9. How is it best classified?,Neutral,Acidic,Basic,Saltwater,Basic
11,Science,Biology,Intermediate,"In a typical enzyme-catalyzed reaction, what is most likely to happen as temperature rises toward an optimum (e.g., 34°C)?",Reaction rate increases up to an optimum,Enzyme creates new atoms,Reaction rate always decreases,Products disappear,Reaction rate increases up to an optimum
11,Science,Biology,Intermediate,Osmosis is the movement of water across a membrane from:,High solute to low solute,Low solute concentration to high solute concentration,High pressure to low pressure,Hot to cold,Low solute concentration to high solute concentration
11,Science,Chemistry,Intermediate,A solution has pH 10. How is it best classified?,Neutral,Basic,Saltwater,Acidic,Basic
11,Science,Physics,Intermediate,An object of mass 16 kg accelerates at 3 m/s². What net force acts on it?,32 N,48 N,144 N,64 N,48 N
11,Science,Biology,Intermediate,"In a typical enzyme-catalyzed reaction, what is most likely to happen as temperature rises toward an optimum (e.g., 40°C)?",Products disappear,Enzyme creates new atoms,Reaction rate always decreases,Reaction rate increases up to an optimum,Reaction rate increases up to an optimum
11,Science,Physics,Intermediate,An object travels 487 m in 24 s. What is its average speed?,10.145833333333334 m/s,11688 m/s,20.291666666666668 m/s,40.583333333333336 m/s,20.291666666666668 m/s
11,Science,Physics,Intermediate,An object of mass 10 kg accelerates at 8 m/s². What net force acts on it?,90 N,640 N,70 N,80 N,80 N
11,Science,Physics,Intermediate,An object travels 333 m in 20 s. What is its average speed?,6660 m/s,8.325 m/s,16.65 m/s,33.3 m/s,16.65 m/s
11,Science,Physics,Intermediate,An object travels 146 m in 43 s. What is its average speed?,6278 m/s,1.697674418604651 m/s,6.790697674418604 m/s,3.395348837209302 m/s,3.395348837209302 m/s
11,Science,Chemistry,Intermediate,A solution has pH 2. How is it best classified?,Acidic,Saltwater,Neutral,Basic,Acidic
