Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
11,Science,Biology,Easy,What is homeostasis?,Cell division,Maintaining internal balance,Energy production,Protein synthesis,Maintaining internal balance
11,Science,Chemistry,Easy,What is a mole in chemistry?,A particle,A unit for amount of substance,A compound,An atom,A unit for amount of substance
11,Science,Physics,Easy,What is electric current measured in?,Volts,Watts,Amperes,Ohms,Amperes
11,Science,Earth & Space,Easy,What powers the Sun?,Fission,Fusion,Combustion,Electricity,Fusion
11,Science,Biology,Easy,What is homeostasis?,Cell division,Maintaining internal balance,Energy production,Protein synthesis,Maintaining internal balance
11,Science,Chemistry,Easy,What type of bond involves electron sharing?,Ionic,Covalent,Metallic,Hydrogen,Covalent
11,Science,Physics,Easy,What does voltage represent?,Current flow,Energy difference,Resistance,Power,Energy difference
11,Science,Earth & Space,Easy,What powers the Sun?,Fission,Fusion,Combustion,Electricity,Fusion
11,Science,Biology,Easy,What molecule carries genetic information?,Protein,RNA,DNA,Lipid,DNA
11,Science,Chemistry,Easy,What type of bond involves electron sharing?,Ionic,Covalent,Metallic,Hydrogen,Covalent
11,Science,Physics,Easy,What does voltage represent?,Current flow,Energy difference,Resistance,Power,Energy difference
11,Science,Earth & Space,Easy,What powers the Sun?,Fission,Fusion,Combustion,Electricity,Fusion
11,Science,Biology,Easy,What molecule carries genetic information?,Protein,RNA,DNA,Lipid,DNA
11,Science,Chemistry,Easy,What is a mole in chemistry?,A particle,A unit for amount of substance,A compound,An atom,A unit for amount of substance
11,Science,Physics,Easy,What is electric current measured in?,Volts,Watts,Amperes,Ohms,Amperes
11,Science,Earth & Space,Easy,What is nuclear fusion?,Splitting atoms,Combining nuclei,Chemical bonding,Radioactive decay,Combining nuclei
11,Science,Biology,Easy,What molecule carries genetic information?,Protein,RNA,DNA,Lipid,DNA
11,Science,Chemistry,Easy,What type of bond involves electron sharing?,Ionic,Covalent,Metallic,Hydrogen,Covalent
11,Science,Physics,Easy,What is electric current measured in?,Volts,Watts,Amperes,Ohms,Amperes
11,Science,Earth & Space,Easy,What is nuclear fusion?,Splitting atoms,Combining nuclei,Chemical bonding,Radioactive decay,Combining nuclei
11,Science,Biology,Easy,What is homeostasis?,Cell division,Maintaining internal balance,Energy production,Protein synthesis,Maintaining internal balance
11,Science,Chemistry,Easy,What type of bond involves electron sharing?,Ionic,Covalent,Metallic,Hydrogen,Covalent
11,Science,Physics,Easy,What is electric current measured in?,Volts,Watts,Amperes,Ohms,Amperes
11,Science,Earth & Space,Easy,What powers the Sun?,Fission,Fusion,Combustion,Electricity,Fusion
11,Science,Biology,Easy,What is homeostasis?,Cell division,Maintaining internal balance,Energy production,Protein synthesis,Maintaining internal balance
11,Science,Chemistry,Easy,What is a mole in chemistry?,A particle,A unit for amount of substance,A compound,An atom,A unit for amount of substance
