Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
5,Space & Physics,Earth & Space,Intermediate,Why does the Moon have phases?,It changes shape,Earth blocks sunlight,We see different lit portions,Clouds cover it,We see different lit portions
5,Space & Physics,Forces & Motion,Intermediate,Why do seatbelts protect passengers?,They reduce gravity,They increase friction and stopping time,They add force,They stop air,They increase friction and stopping time
5,Space & Physics,Light & Sound,Intermediate,Why do echoes occur?,Light reflection,Sound reflection,Heat transfer,Gravity waves,Sound reflection
5,Space & Physics,Energy & Heat,Intermediate,Which transfers heat by fluid movement?,Radiation,Conduction,Convection,Friction,Convection
5,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion does not change,Object disappears,Motion does not change
5,Space & Physics,Light & Sound,Intermediate,What affects sound volume?,Frequency only,Amplitude of vibrations,Color,Distance to Sun,Amplitude of vibrations
5,Space & Physics,Energy & Heat,Intermediate,Why do metals feel colder than wood?,They are colder,They transfer heat faster,They reflect light,They weigh more,They transfer heat faster
5,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of light,Because of rotation,Because of mass
5,Space & Physics,Energy & Heat,Intermediate,Which heat transfer method involves moving fluid?,Convection,Reflection,Radiation,Conduction,Convection
5,Space & Physics,Earth & Space,Intermediate,Why do planets remain in orbit around the Sun?,Air pressure holds them,Gravity provides centripetal force while forward motion keeps them moving,No forces act in space,Magnetism alone keeps them,Gravity provides centripetal force while forward motion keeps them moving
5,Space & Physics,Earth & Space,Intermediate,"In a simplified model, if distance between two masses doubles, gravitational force becomes:",Twice as large,Half as large,One-fourth as large,Four times as large,One-fourth as large
5,Space & Physics,Light & Sound,Intermediate,Refraction happens when a wave enters a new medium because its:,Speed changes,Amplitude becomes zero,Energy is destroyed,Frequency always changes,Speed changes
5,Space & Physics,Forces & Motion,Intermediate,Newton’s Third Law is best summarized as:,Force equals mass times acceleration,Objects stay at rest unless acted on,For every action there is an equal and opposite reaction,Energy is always created,For every action there is an equal and opposite reaction
5,Space & Physics,Light & Sound,Intermediate,A wave travels at 300 m/s with frequency 50 Hz. What is its wavelength?,6.0 m,12.0 m,3.0 m,15000 m,6.0 m
5,Space & Physics,Light & Sound,Intermediate,"For sound waves, which property is most closely related to pitch?",Frequency,Speed,Density,Amplitude,Frequency
5,Space & Physics,Energy & Heat,Intermediate,A constant force of 154 N moves an object 28 m in the same direction. How much work is done?,4466 J,4158 J,4312 J,5.5 J,4312 J
5,Space & Physics,Light & Sound,Intermediate,A wave travels at 1500 m/s with frequency 200 Hz. What is its wavelength?,300000 m,15.0 m,3.75 m,7.5 m,7.5 m
5,Space & Physics,Energy & Heat,Intermediate,Which heat transfer can occur through a vacuum?,Friction,Convection,Radiation,Conduction,Radiation
5,Space & Physics,Forces & Motion,Intermediate,What is the momentum of a 46 kg object moving at 4 m/s?,230 kg·m/s,92.0 kg·m/s,184 kg·m/s,736 kg·m/s,184 kg·m/s
5,Space & Physics,Earth & Space,Intermediate,A light-year is best described as a unit of:,Brightness,Distance,Mass,Time,Distance
5,Space & Physics,Forces & Motion,Intermediate,What is the momentum of a 39 kg object moving at 7 m/s?,273 kg·m/s,312 kg·m/s,1911 kg·m/s,136.5 kg·m/s,273 kg·m/s
5,Space & Physics,Forces & Motion,Intermediate,Velocity changes from 4 m/s to 10 m/s in 7 s. What is the average acceleration?,42 m/s²,0.42857142857142855 m/s²,1.7142857142857142 m/s²,0.8571428571428571 m/s²,0.8571428571428571 m/s²
5,Space & Physics,Energy & Heat,Intermediate,A constant force of 67 N moves an object 12 m in the same direction. How much work is done?,737 J,804 J,871 J,5.583333333333333 J,804 J
5,Space & Physics,Energy & Heat,Intermediate,A constant force of 181 N moves an object 47 m in the same direction. How much work is done?,8326 J,8688 J,8507 J,3.851063829787234 J,8507 J
5,Space & Physics,Light & Sound,Intermediate,A wave travels at 1500 m/s with frequency 100 Hz. What is its wavelength?,15.0 m,30.0 m,150000 m,7.5 m,15.0 m
