Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
4,Coding & Logic,Algorithms & Debugging,Hard,Why is debugging important?,To make code longer,To find and fix errors,To confuse users,To slow programs,To find and fix errors
4,Coding & Logic,Logic & Conditions,Hard,"If a rule says 'complete homework before play', what should you do?",Play first,Finish homework,Ignore rule,Ask friend,Finish homework
4,Coding & Logic,Patterns & Reasoning,Hard,"What comes next? 1, 4, 9, 16, ___",20,24,25,30,25
4,Coding & Logic,Planning & Optimization,Hard,"If you want a faster solution, what should you do?",Add steps,Plan efficiently,Repeat work,Slow down,Plan efficiently
4,Coding & Logic,Algorithms & Debugging,Hard,"If a program gives unexpected results, what should you check first?",Delete code,Check logic and steps,Ignore output,Restart computer,Check logic and steps
4,Coding & Logic,Logic & Conditions,Hard,"If a rule says 'complete homework before play', what should you do?",Play first,Finish homework,Ignore rule,Ask friend,Finish homework
4,Coding & Logic,Patterns & Reasoning,Hard,What comes next? ● ▲ ▲ ● ▲ ▲ ___,●,▲,■,◆,●
4,Coding & Logic,Planning & Optimization,Hard,What is the best first step to solve a complex problem?,Guess,Break it into parts,Skip it,Do last step first,Break it into parts
4,Coding & Logic,Algorithms & Debugging,Hard,Why is debugging important?,To make code longer,To find and fix errors,To confuse users,To slow programs,To find and fix errors
4,Coding & Logic,Logic & Conditions,Hard,"If a rule says 'complete homework before play', what should you do?",Play first,Finish homework,Ignore rule,Ask friend,Finish homework
4,Coding & Logic,Patterns & Reasoning,Hard,What comes next? ● ▲ ▲ ● ▲ ▲ ___,●,▲,■,◆,●
4,Coding & Logic,Planning & Optimization,Hard,"If you want a faster solution, what should you do?",Add steps,Plan efficiently,Repeat work,Slow down,Plan efficiently
4,Coding & Logic,Algorithms & Debugging,Hard,Why is debugging important?,To make code longer,To find and fix errors,To confuse users,To slow programs,To find and fix errors
4,Coding & Logic,Logic & Conditions,Hard,"If a number is divisible by both 2 and 3, what is it divisible by?",5,6,4,9,6
4,Coding & Logic,Patterns & Reasoning,Hard,What comes next? ● ▲ ▲ ● ▲ ▲ ___,●,▲,■,◆,●
4,Coding & Logic,Planning & Optimization,Hard,What is the best first step to solve a complex problem?,Guess,Break it into parts,Skip it,Do last step first,Break it into parts
4,Coding & Logic,Algorithms & Debugging,Hard,Why is debugging important?,To make code longer,To find and fix errors,To confuse users,To slow programs,To find and fix errors
4,Coding & Logic,Logic & Conditions,Hard,"If a rule says 'complete homework before play', what should you do?",Play first,Finish homework,Ignore rule,Ask friend,Finish homework
4,Coding & Logic,Patterns & Reasoning,Hard,"What comes next? 1, 4, 9, 16, ___",20,24,25,30,25
4,Coding & Logic,Planning & Optimization,Hard,"If you want a faster solution, what should you do?",Add steps,Plan efficiently,Repeat work,Slow down,Plan efficiently
4,Coding & Logic,Algorithms & Debugging,Hard,"If a program gives unexpected results, what should you check first?",Delete code,Check logic and steps,Ignore output,Restart computer,Check logic and steps
4,Coding & Logic,Logic & Conditions,Hard,"If a rule says 'complete homework before play', what should you do?",Play first,Finish homework,Ignore rule,Ask friend,Finish homework
4,Coding & Logic,Patterns & Reasoning,Hard,What comes next? ● ▲ ▲ ● ▲ ▲ ___,●,▲,■,◆,●
4,Coding & Logic,Planning & Optimization,Hard,What is the best first step to solve a complex problem?,Guess,Break it into parts,Skip it,Do last step first,Break it into parts
4,Coding & Logic,Algorithms & Debugging,Hard,Why is debugging important?,To make code longer,To find and fix errors,To confuse users,To slow programs,To find and fix errors
4,Coding & Logic,Logic & Conditions,Hard,"If a number is divisible by both 2 and 3, what is it divisible by?",5,6,4,9,6
4,Coding & Logic,Patterns & Reasoning,Hard,What comes next? ● ▲ ▲ ● ▲ ▲ ___,●,▲,■,◆,●
4,Coding & Logic,Planning & Optimization,Hard,"If you want a faster solution, what should you do?",Add steps,Plan efficiently,Repeat work,Slow down,Plan efficiently
4,Coding & Logic,Algorithms & Debugging,Hard,"If a program gives unexpected results, what should you check first?",Delete code,Check logic and steps,Ignore output,Restart computer,Check logic and steps
4,Coding & Logic,Logic & Conditions,Hard,"If a number is divisible by both 2 and 3, what is it divisible by?",5,6,4,9,6
4,Coding & Logic,Patterns & Reasoning,Hard,"What comes next? 1, 4, 9, 16, ___",20,24,25,30,25
4,Coding & Logic,Planning & Optimization,Hard,What is the best first step to solve a complex problem?,Guess,Break it into parts,Skip it,Do last step first,Break it into parts
4,Coding & Logic,Algorithms & Debugging,Hard,Why is debugging important?,To make code longer,To find and fix errors,To confuse users,To slow programs,To find and fix errors
4,Coding & Logic,Logic & Conditions,Hard,"If a rule says 'complete homework before play', what should you do?",Play first,Finish homework,Ignore rule,Ask friend,Finish homework
4,Coding & Logic,Patterns & Reasoning,Hard,"What comes next? 1, 4, 9, 16, ___",20,24,25,30,25
4,Coding & Logic,Planning & Optimization,Hard,"If you want a faster solution, what should you do?",Add steps,Plan efficiently,Repeat work,Slow down,Plan efficiently
4,Coding & Logic,Algorithms & Debugging,Hard,Why is debugging important?,To make code longer,To find and fix errors,To confuse users,To slow programs,To find and fix errors
4,Coding & Logic,Logic & Conditions,Hard,"If a rule says 'complete homework before play', what should you do?",Play first,Finish homework,Ignore rule,Ask friend,Finish homework
4,Coding & Logic,Patterns & Reasoning,Hard,"What comes next? 1, 4, 9, 16, ___",20,24,25,30,25
4,Coding & Logic,Planning & Optimization,Hard,What is the best first step to solve a complex problem?,Guess,Break it into parts,Skip it,Do last step first,Break it into parts
4,Coding & Logic,Algorithms & Debugging,Hard,"If a program gives unexpected results, what should you check first?",Delete code,Check logic and steps,Ignore output,Restart computer,Check logic and steps
4,Coding & Logic,Logic & Conditions,Hard,"If a number is divisible by both 2 and 3, what is it divisible by?",5,6,4,9,6
4,Coding & Logic,Patterns & Reasoning,Hard,What comes next? ● ▲ ▲ ● ▲ ▲ ___,●,▲,■,◆,●
4,Coding & Logic,Planning & Optimization,Hard,"If you want a faster solution, what should you do?",Add steps,Plan efficiently,Repeat work,Slow down,Plan efficiently
