Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
5,Maths,Advanced Operations,Hard,"What is 20,000 − 7,856?","12,044","12,144","12,244","12,344","12,144"
5,Maths,Multiplication & Division,Hard,What is 36 × 24?,744,824,864,924,864
5,Maths,Fractions & Decimals,Hard,What is 2.5 as a fraction?,2 1/2,5/2,Both A and B,3/5,Both A and B
5,Maths,Geometry,Hard,How many degrees are in a right angle?,45,60,90,180,90
5,Maths,Advanced Operations,Hard,"What is 15,678 + 9,432?","24,110","25,010","25,110","25,210","25,110"
5,Maths,Multiplication & Division,Hard,"What is 1,080 ÷ 12?",80,85,90,95,90
5,Maths,Fractions & Decimals,Hard,Which is greater?,7/8,0.85,Equal,0.75,7/8
5,Maths,Geometry,Hard,What is the area of a rectangle 8 cm by 6 cm?,42,44,48,56,48
5,Maths,Fractions & Decimals,Hard,Compute: 158 - 104,44,64,55,54,54
5,Maths,Fractions & Decimals,Hard,Compute: 14 × 8,112,104,122,126,112
5,Maths,Advanced Operations,Hard,Compute: 30 ÷ 10,4,5,3,2,3
5,Maths,Advanced Operations,Hard,Compute: 70 ÷ 5,14,16,13,15,14
5,Maths,Geometry,Hard,Compute: 59 + 183,232,242,243,252,242
5,Maths,Advanced Operations,Hard,Compute: 8 × 3,34,21,24,32,24
5,Maths,Advanced Operations,Hard,Compute: 89 + 102,201,192,191,181,191
5,Maths,Advanced Operations,Hard,Compute: 54 ÷ 6,11,8,9,10,9
5,Maths,Geometry,Hard,Compute: 11 + 127,128,138,139,148,138
5,Maths,Geometry,Hard,Compute: 181 + 97,278,279,288,268,278
5,Maths,Multiplication & Division,Hard,Compute: 28 ÷ 4,6,7,8,9,7
5,Maths,Fractions & Decimals,Hard,Compute: 139 + 89,218,238,229,228,228
5,Maths,Multiplication & Division,Hard,Compute: 51 - 31,21,10,20,30,20
5,Maths,Geometry,Hard,Compute: 10 + 149,149,160,169,159,159
5,Maths,Advanced Operations,Hard,Compute: 9 × 3,37,36,24,27,27
5,Maths,Geometry,Hard,Compute: 130 + 109,229,249,239,240,239
5,Maths,Geometry,Hard,Compute: 154 + 7,162,171,161,151,161
5,Maths,Geometry,Hard,Compute: 39 ÷ 13,5,3,2,4,3
5,Maths,Fractions & Decimals,Hard,Compute: 192 - 142,40,60,51,50,50
5,Maths,Geometry,Hard,Compute: 180 ÷ 12,14,16,15,17,15
5,Maths,Multiplication & Division,Hard,Compute: 142 - 1,131,142,151,141,141
5,Maths,Geometry,Hard,Compute: 150 + 17,157,177,167,168,167
5,Maths,Multiplication & Division,Hard,Compute: 124 + 51,175,185,176,165,175
5,Maths,Fractions & Decimals,Hard,Compute: 14 + 136,151,150,140,160,150
5,Maths,Multiplication & Division,Hard,Compute: 84 ÷ 12,6,8,7,9,7
5,Maths,Fractions & Decimals,Hard,Compute: 124 - 74,40,51,60,50,50
5,Maths,Fractions & Decimals,Hard,Compute: 13 × 9,117,130,127,108,117
5,Maths,Advanced Operations,Hard,Compute: 6 ÷ 3,1,2,3,4,2
5,Maths,Fractions & Decimals,Hard,Compute: 100 + 132,232,222,242,233,232
5,Maths,Multiplication & Division,Hard,Compute: 192 + 71,253,263,273,264,263
5,Maths,Multiplication & Division,Hard,Compute: 179 - 157,12,22,32,23,22
5,Maths,Geometry,Hard,Compute: 13 × 5,65,60,75,78,65
5,Maths,Advanced Operations,Hard,Compute: 134 + 103,238,247,237,227,237
5,Maths,Multiplication & Division,Hard,Compute: 9 × 13,117,104,127,126,117
5,Maths,Multiplication & Division,Hard,Compute: 152 - 129,13,23,24,33,23
5,Maths,Fractions & Decimals,Hard,Compute: 161 - 94,77,57,68,67,67
5,Maths,Multiplication & Division,Hard,Compute: 40 ÷ 4,9,12,10,11,10
5,Maths,Geometry,Hard,Compute: 177 + 147,324,334,325,314,324
5,Maths,Geometry,Hard,Compute: 186 - 41,135,146,145,155,145
5,Maths,Multiplication & Division,Hard,Compute: 8 × 15,128,130,120,105,120
5,Maths,Fractions & Decimals,Hard,Compute: 14 × 2,28,42,38,26,28
5,Maths,Multiplication & Division,Hard,Compute: 133 - 109,14,24,34,25,24
5,Maths,Multiplication & Division,Hard,Compute: 3 × 10,33,30,40,20,30
5,Maths,Multiplication & Division,Hard,Compute: 156 + 100,266,256,257,246,256
5,Maths,Geometry,Hard,Compute: 25 ÷ 5,7,4,6,5,5
5,Maths,Multiplication & Division,Hard,Compute: 16 ÷ 8,4,1,3,2,2
5,Maths,Advanced Operations,Hard,Compute: 11 + 151,162,152,163,172,162
5,Maths,Fractions & Decimals,Hard,Compute: 136 - 105,21,32,41,31,31
5,Maths,Advanced Operations,Hard,Compute: 48 ÷ 4,11,13,12,14,12
5,Maths,Advanced Operations,Hard,Compute: 165 - 96,69,70,79,59,69
5,Maths,Fractions & Decimals,Hard,Compute: 15 × 6,90,100,105,84,90
5,Maths,Geometry,Hard,Compute: 6 × 9,45,64,54,60,54
5,Maths,Multiplication & Division,Hard,Compute: 160 - 53,117,97,107,108,107
5,Maths,Fractions & Decimals,Hard,Compute: 3 × 9,30,27,37,18,27
5,Maths,Advanced Operations,Hard,Compute: 4 × 5,30,15,20,24,20
5,Maths,Fractions & Decimals,Hard,Compute: 22 - 0,22,23,12,32,22
5,Maths,Multiplication & Division,Hard,Compute: 30 - 13,27,17,7,18,17
5,Maths,Multiplication & Division,Hard,Compute: 2 × 12,26,34,24,12,24
5,Maths,Advanced Operations,Hard,Compute: 12 ÷ 2,5,8,6,7,6
5,Maths,Multiplication & Division,Hard,Compute: 70 ÷ 10,7,9,8,6,7
5,Maths,Fractions & Decimals,Hard,Compute: 97 + 12,109,99,110,119,109
5,Maths,Multiplication & Division,Hard,Compute: 87 - 44,53,33,43,44,43
5,Maths,Geometry,Hard,Compute: 186 + 46,232,233,242,222,232
5,Maths,Fractions & Decimals,Hard,Compute: 99 - 15,84,94,74,85,84
5,Maths,Advanced Operations,Hard,Compute: 170 - 45,125,126,135,115,125
5,Maths,Fractions & Decimals,Hard,Compute: 13 × 3,52,36,39,49,39
5,Maths,Advanced Operations,Hard,Compute: 149 + 168,307,318,317,327,317
5,Maths,Multiplication & Division,Hard,Compute: 10 × 15,135,150,160,Option 3,150
5,Maths,Advanced Operations,Hard,Compute: 11 × 8,80,88,98,99,88
5,Maths,Geometry,Hard,Compute: 105 ÷ 7,15,16,14,17,15
5,Maths,Multiplication & Division,Hard,Compute: 27 - 18,19,10,0,9,9
5,Maths,Fractions & Decimals,Hard,Compute: 186 - 174,22,2,12,13,12
5,Maths,Advanced Operations,Hard,Compute: 138 - 126,2,13,22,12,12
5,Maths,Fractions & Decimals,Hard,Compute: 4 × 7,21,38,32,28,28
5,Maths,Multiplication & Division,Hard,Compute: 11 × 14,165,154,140,164,154
5,Maths,Multiplication & Division,Hard,Compute: 147 - 24,113,124,123,133,123
5,Maths,Fractions & Decimals,Hard,Compute: 122 - 92,40,20,30,31,30
5,Maths,Geometry,Hard,Compute: 188 - 14,174,184,164,175,174
5,Maths,Advanced Operations,Hard,Compute: 3 × 4,15,8,12,22,12
5,Maths,Multiplication & Division,Hard,Compute: 184 + 35,220,219,229,209,219
5,Maths,Advanced Operations,Hard,Compute: 165 - 23,132,142,143,152,142
5,Maths,Fractions & Decimals,Hard,Compute: 12 × 8,88,96,106,108,96
5,Maths,Advanced Operations,Hard,Compute: 15 × 5,75,90,70,85,75
5,Maths,Geometry,Hard,Compute: 42 - 10,42,32,22,33,32
5,Maths,Advanced Operations,Hard,Compute: 42 ÷ 14,4,3,5,2,3
5,Maths,Geometry,Hard,Compute: 56 ÷ 8,8,9,7,6,7
5,Maths,Advanced Operations,Hard,Compute: 60 + 21,82,81,71,91,81
5,Maths,Fractions & Decimals,Hard,Compute: 13 × 15,180,208,205,195,195
5,Maths,Multiplication & Division,Hard,Compute: 167 + 28,196,205,185,195,195
5,Maths,Fractions & Decimals,Hard,Compute: 171 - 75,86,97,106,96,96
5,Maths,Advanced Operations,Hard,Compute: 179 + 198,378,387,377,367,377
5,Maths,Fractions & Decimals,Hard,Compute: 9 × 10,90,100,80,99,90
5,Maths,Geometry,Hard,Compute: 199 - 69,140,130,120,131,130
5,Maths,Advanced Operations,Hard,Compute: 141 - 88,53,43,54,63,53
5,Maths,Fractions & Decimals,Hard,Compute: 123 - 115,8,9,0,18,8
5,Maths,Fractions & Decimals,Hard,Compute: 121 - 91,30,31,20,40,30
5,Maths,Fractions & Decimals,Hard,Compute: 10 + 200,220,200,211,210,210
5,Maths,Advanced Operations,Hard,Compute: 98 ÷ 14,8,6,7,9,7
5,Maths,Multiplication & Division,Hard,Compute: 51 + 194,245,235,255,246,245
5,Maths,Multiplication & Division,Hard,Compute: 3 × 3,6,9,19,12,9
5,Maths,Fractions & Decimals,Hard,Compute: 13 × 4,62,48,52,65,52
5,Maths,Fractions & Decimals,Hard,Compute: 182 - 137,46,35,45,55,45
5,Maths,Fractions & Decimals,Hard,Compute: 8 × 2,16,24,14,26,16
5,Maths,Advanced Operations,Hard,Compute: 15 × 11,175,180,165,154,165
5,Maths,Multiplication & Division,Hard,Compute: 86 + 13,99,109,89,100,99
5,Maths,Fractions & Decimals,Hard,Compute: 160 - 62,108,98,88,99,98
5,Maths,Multiplication & Division,Hard,Compute: 30 ÷ 15,1,2,3,4,2
5,Maths,Multiplication & Division,Hard,Compute: 85 + 100,186,175,195,185,185
5,Maths,Fractions & Decimals,Hard,Compute: 46 - 39,7,8,0,17,7
5,Maths,Geometry,Hard,Compute: 192 + 127,319,309,329,320,319
5,Maths,Advanced Operations,Hard,Compute: 91 ÷ 7,12,14,15,13,13
5,Maths,Multiplication & Division,Hard,Compute: 140 - 30,120,100,111,110,110
5,Maths,Advanced Operations,Hard,Compute: 152 - 92,61,50,60,70,60
5,Maths,Geometry,Hard,Compute: 140 ÷ 14,12,10,9,11,10
5,Maths,Geometry,Hard,Compute: 80 + 18,99,88,98,108,98
5,Maths,Fractions & Decimals,Hard,Compute: 141 + 169,310,300,320,311,310
5,Maths,Multiplication & Division,Hard,Compute: 75 + 194,270,259,269,279,269
5,Maths,Advanced Operations,Hard,Compute: 12 × 9,120,108,99,118,108
5,Maths,Multiplication & Division,Hard,Compute: 60 ÷ 12,5,4,6,7,5
