Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
9,Science,Biology,Easy,Q1: What is the main role of DNA in cells?,Storing genetic instructions,Breaking down rocks,Making weather,Producing light,Storing genetic instructions
9,Science,Chemistry,Easy,Q2: A solution has pH 1. How is it best classified?,Acidic,Saltwater,Neutral,Basic,Acidic
9,Science,Earth Science,Easy,Q3: What causes seasons on Earth?,Moon phases,Earth's distance from the Sun,Earth's axial tilt,Solar eclipses,Earth's axial tilt
9,Science,Physics,Easy,Q4: An object of mass 4 kg accelerates at 4 m/s². What net force acts on it?,64 N,20 N,12 N,16 N,16 N
9,Science,Biology,Easy,Q5: What is the main role of DNA in cells?,Producing light,Making weather,Storing genetic instructions,Breaking down rocks,Storing genetic instructions
9,Science,Chemistry,Easy,Q6: A solution has pH 5. How is it best classified?,Acidic,Neutral,Saltwater,Basic,Acidic
9,Science,Earth Science,Easy,Q7: What causes seasons on Earth?,Earth's axial tilt,Earth's distance from the Sun,Solar eclipses,Moon phases,Earth's axial tilt
9,Science,Physics,Easy,Q8: An object of mass 8 kg accelerates at 8 m/s². What net force acts on it?,64 N,72 N,512 N,56 N,64 N
9,Science,Biology,Easy,Q9: What is the main role of DNA in cells?,Breaking down rocks,Producing light,Storing genetic instructions,Making weather,Storing genetic instructions
9,Science,Chemistry,Easy,Q10: A solution has pH 9. How is it best classified?,Saltwater,Acidic,Neutral,Basic,Basic
9,Science,Earth Science,Easy,Q11: What causes seasons on Earth?,Earth's distance from the Sun,Moon phases,Earth's axial tilt,Solar eclipses,Earth's axial tilt
9,Science,Physics,Easy,Q12: An object of mass 12 kg accelerates at 12 m/s². What net force acts on it?,144 N,132 N,156 N,1728 N,144 N
9,Science,Biology,Easy,Q13: What is the main role of DNA in cells?,Storing genetic instructions,Breaking down rocks,Producing light,Making weather,Storing genetic instructions
9,Science,Chemistry,Easy,Q14: A solution has pH 13. How is it best classified?,Acidic,Basic,Saltwater,Neutral,Basic
9,Science,Earth Science,Easy,Q15: What causes seasons on Earth?,Moon phases,Earth's axial tilt,Earth's distance from the Sun,Solar eclipses,Earth's axial tilt
9,Science,Physics,Easy,Q16: An object of mass 16 kg accelerates at 4 m/s². What net force acts on it?,256 N,64 N,80 N,48 N,64 N
9,Science,Biology,Easy,Q17: What is the main role of DNA in cells?,Storing genetic instructions,Making weather,Producing light,Breaking down rocks,Storing genetic instructions
9,Science,Chemistry,Easy,Q18: A solution has pH 2. How is it best classified?,Saltwater,Neutral,Acidic,Basic,Acidic
9,Science,Earth Science,Easy,Q19: What causes seasons on Earth?,Solar eclipses,Earth's axial tilt,Earth's distance from the Sun,Moon phases,Earth's axial tilt
9,Science,Physics,Easy,Q20: An object of mass 20 kg accelerates at 8 m/s². What net force acts on it?,140 N,180 N,160 N,1280 N,160 N
9,Science,Biology,Easy,Q21: What is the main role of DNA in cells?,Making weather,Storing genetic instructions,Breaking down rocks,Producing light,Storing genetic instructions
9,Science,Chemistry,Easy,Q22: A solution has pH 6. How is it best classified?,Acidic,Neutral,Basic,Saltwater,Acidic
9,Science,Earth Science,Easy,Q23: What causes seasons on Earth?,Moon phases,Earth's distance from the Sun,Solar eclipses,Earth's axial tilt,Earth's axial tilt
9,Science,Physics,Easy,Q24: An object of mass 24 kg accelerates at 12 m/s². What net force acts on it?,288 N,312 N,264 N,3456 N,288 N
9,Science,Biology,Easy,Q25: What is the main role of DNA in cells?,Producing light,Breaking down rocks,Making weather,Storing genetic instructions,Storing genetic instructions
9,Science,Chemistry,Easy,Q26: A solution has pH 10. How is it best classified?,Saltwater,Neutral,Acidic,Basic,Basic
9,Science,Earth Science,Easy,Q27: What causes seasons on Earth?,Earth's axial tilt,Solar eclipses,Earth's distance from the Sun,Moon phases,Earth's axial tilt
9,Science,Physics,Easy,Q28: An object of mass 3 kg accelerates at 4 m/s². What net force acts on it?,48 N,9 N,12 N,15 N,12 N
9,Science,Biology,Easy,Q29: What is the main role of DNA in cells?,Breaking down rocks,Storing genetic instructions,Producing light,Making weather,Storing genetic instructions
9,Science,Chemistry,Easy,Q30: A solution has pH 14. How is it best classified?,Basic,Saltwater,Acidic,Neutral,Basic
9,Science,Earth Science,Easy,Q31: What causes seasons on Earth?,Moon phases,Earth's distance from the Sun,Solar eclipses,Earth's axial tilt,Earth's axial tilt
