Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
3,Space & Physics,Earth & Space Reasoning,Hard,Why does the Moon have phases?,Earth blocks light,Moon changes shape,We see different lit parts,Clouds cover it,We see different lit parts
3,Space & Physics,Forces & Motion,Hard,What happens to speed when friction increases?,Increases,Decreases,Stays same,Disappears,Decreases
3,Space & Physics,Light & Sound,Hard,What happens to sound as you move farther away?,Gets louder,Stays same,Gets quieter,Stops suddenly,Gets quieter
3,Space & Physics,Energy & Heat,Hard,Why does metal feel cold at room temperature?,It is colder,It transfers heat quickly,It makes cold,It reflects heat,It transfers heat quickly
3,Space & Physics,Earth & Space Reasoning,Hard,Why do different places on Earth have different seasons?,Earth is flat,Earth tilts on its axis,Sun changes size,Clouds block Sun,Earth tilts on its axis
3,Space & Physics,Forces & Motion,Hard,Why does a heavier object need more force to move?,More friction,More mass,More light,More heat,More mass
3,Space & Physics,Light & Sound,Hard,Why does sound travel slower than light?,Sound needs a medium,Sound is heavier,Light is colder,Air blocks sound,Sound needs a medium
3,Space & Physics,Energy & Heat,Hard,Which method transfers heat through empty space?,Conduction,Convection,Radiation,Friction,Radiation
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 17 m/s to 18 m/s in 6 s. What is the average acceleration?,0.3333333333333333 m/s²,0.08333333333333333 m/s²,0.16666666666666666 m/s²,6 m/s²,0.16666666666666666 m/s²
3,Space & Physics,Forces & Motion,Hard,Newton’s Third Law is best summarized as:,For every action there is an equal and opposite reaction,Force equals mass times acceleration,Energy is always created,Objects stay at rest unless acted on,For every action there is an equal and opposite reaction
3,Space & Physics,Light & Sound,Hard,Refraction happens when a wave enters a new medium because its:,Amplitude becomes zero,Energy is destroyed,Speed changes,Frequency always changes,Speed changes
3,Space & Physics,Light & Sound,Hard,"For sound waves, which property is most closely related to pitch?",Amplitude,Speed,Frequency,Density,Frequency
3,Space & Physics,Earth & Space Reasoning,Hard,A light-year is best described as a unit of:,Time,Mass,Brightness,Distance,Distance
3,Space & Physics,Light & Sound,Hard,A wave travels at 1500 m/s with frequency 1000 Hz. What is its wavelength?,3.0 m,1.5 m,1500000 m,0.75 m,1.5 m
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 8 m/s to 35 m/s in 1 s. What is the average acceleration?,13.5 m/s²,27 m/s²,27.0 m/s²,54.0 m/s²,27.0 m/s²
3,Space & Physics,Energy & Heat,Hard,Which heat transfer can occur through a vacuum?,Conduction,Convection,Friction,Radiation,Radiation
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 49 kg object moving at 7 m/s?,392 kg·m/s,171.5 kg·m/s,2401 kg·m/s,343 kg·m/s,343 kg·m/s
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 5 m/s to 21 m/s in 2 s. What is the average acceleration?,4.0 m/s²,32 m/s²,8.0 m/s²,16.0 m/s²,8.0 m/s²
3,Space & Physics,Light & Sound,Hard,A wave travels at 340 m/s with frequency 500 Hz. What is its wavelength?,0.68 m,0.34 m,1.36 m,170000 m,0.68 m
3,Space & Physics,Energy & Heat,Hard,A constant force of 16 N moves an object 23 m in the same direction. How much work is done?,368 J,352 J,0.6956521739130435 J,384 J,368 J
3,Space & Physics,Energy & Heat,Hard,A constant force of 36 N moves an object 29 m in the same direction. How much work is done?,1080 J,1044 J,1.2413793103448276 J,1008 J,1044 J
3,Space & Physics,Light & Sound,Hard,A wave travels at 1500 m/s with frequency 50 Hz. What is its wavelength?,30.0 m,75000 m,60.0 m,15.0 m,30.0 m
3,Space & Physics,Energy & Heat,Hard,A constant force of 194 N moves an object 45 m in the same direction. How much work is done?,4.311111111111111 J,8924 J,8730 J,8536 J,8730 J
3,Space & Physics,Energy & Heat,Hard,A constant force of 31 N moves an object 35 m in the same direction. How much work is done?,1116 J,1085 J,0.8857142857142857 J,1054 J,1085 J
3,Space & Physics,Earth & Space Reasoning,Hard,"In a simplified model, if distance between two masses doubles, gravitational force becomes:",One-fourth as large,Twice as large,Four times as large,Half as large,One-fourth as large
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 17 kg object moving at 24 m/s?,408 kg·m/s,9792 kg·m/s,425 kg·m/s,204.0 kg·m/s,408 kg·m/s
3,Space & Physics,Energy & Heat,Hard,A constant force of 104 N moves an object 46 m in the same direction. How much work is done?,2.260869565217391 J,4784 J,4888 J,4680 J,4784 J
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 29 kg object moving at 25 m/s?,725 kg·m/s,362.5 kg·m/s,18125 kg·m/s,754 kg·m/s,725 kg·m/s
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 24 kg object moving at 25 m/s?,15000 kg·m/s,300.0 kg·m/s,600 kg·m/s,624 kg·m/s,600 kg·m/s
3,Space & Physics,Energy & Heat,Hard,Which heat transfer method involves moving fluid?,Reflection,Radiation,Convection,Conduction,Convection
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 7 m/s to 11 m/s in 7 s. What is the average acceleration?,0.5714285714285714 m/s²,0.2857142857142857 m/s²,28 m/s²,1.1428571428571428 m/s²,0.5714285714285714 m/s²
3,Space & Physics,Light & Sound,Hard,A wave travels at 5000 m/s with frequency 200 Hz. What is its wavelength?,1000000 m,12.5 m,50.0 m,25.0 m,25.0 m
3,Space & Physics,Energy & Heat,Hard,A constant force of 171 N moves an object 42 m in the same direction. How much work is done?,7353 J,4.071428571428571 J,7182 J,7011 J,7182 J
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 46 kg object moving at 20 m/s?,920 kg·m/s,966 kg·m/s,460.0 kg·m/s,18400 kg·m/s,920 kg·m/s
3,Space & Physics,Earth & Space Reasoning,Hard,Why do planets remain in orbit around the Sun?,Magnetism alone keeps them,No forces act in space,Gravity provides centripetal force while forward motion keeps them moving,Air pressure holds them,Gravity provides centripetal force while forward motion keeps them moving
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 12 kg object moving at 20 m/s?,120.0 kg·m/s,252 kg·m/s,4800 kg·m/s,240 kg·m/s,240 kg·m/s
3,Space & Physics,Light & Sound,Hard,A wave travels at 340 m/s with frequency 1000 Hz. What is its wavelength?,0.34 m,0.68 m,340000 m,0.17 m,0.34 m
3,Space & Physics,Light & Sound,Hard,A wave travels at 340 m/s with frequency 100 Hz. What is its wavelength?,1.7 m,34000 m,3.4 m,6.8 m,3.4 m
3,Space & Physics,Light & Sound,Hard,A wave travels at 5000 m/s with frequency 50 Hz. What is its wavelength?,100.0 m,200.0 m,250000 m,50.0 m,100.0 m
3,Space & Physics,Light & Sound,Hard,A wave travels at 300 m/s with frequency 50 Hz. What is its wavelength?,3.0 m,6.0 m,12.0 m,15000 m,6.0 m
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 21 kg object moving at 6 m/s?,63.0 kg·m/s,756 kg·m/s,126 kg·m/s,147 kg·m/s,126 kg·m/s
3,Space & Physics,Energy & Heat,Hard,A constant force of 89 N moves an object 41 m in the same direction. How much work is done?,3560 J,3649 J,2.1707317073170733 J,3738 J,3649 J
3,Space & Physics,Light & Sound,Hard,A wave travels at 5000 m/s with frequency 500 Hz. What is its wavelength?,20.0 m,2500000 m,5.0 m,10.0 m,10.0 m
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 10 kg object moving at 7 m/s?,35.0 kg·m/s,80 kg·m/s,490 kg·m/s,70 kg·m/s,70 kg·m/s
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 1 m/s to 28 m/s in 4 s. What is the average acceleration?,6.75 m/s²,13.5 m/s²,108 m/s²,3.375 m/s²,6.75 m/s²
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 22 kg object moving at 2 m/s?,88 kg·m/s,44 kg·m/s,66 kg·m/s,22.0 kg·m/s,44 kg·m/s
3,Space & Physics,Energy & Heat,Hard,A constant force of 103 N moves an object 44 m in the same direction. How much work is done?,2.340909090909091 J,4635 J,4532 J,4429 J,4532 J
3,Space & Physics,Light & Sound,Hard,A wave travels at 1500 m/s with frequency 500 Hz. What is its wavelength?,3.0 m,6.0 m,1.5 m,750000 m,3.0 m
3,Space & Physics,Energy & Heat,Hard,A constant force of 99 N moves an object 17 m in the same direction. How much work is done?,5.823529411764706 J,1584 J,1683 J,1782 J,1683 J
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 19 m/s to 28 m/s in 4 s. What is the average acceleration?,1.125 m/s²,2.25 m/s²,36 m/s²,4.5 m/s²,2.25 m/s²
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 1 m/s to 19 m/s in 5 s. What is the average acceleration?,7.2 m/s²,1.8 m/s²,90 m/s²,3.6 m/s²,3.6 m/s²
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 11 m/s to 22 m/s in 3 s. What is the average acceleration?,1.8333333333333333 m/s²,7.333333333333333 m/s²,3.6666666666666665 m/s²,33 m/s²,3.6666666666666665 m/s²
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 11 m/s to 26 m/s in 8 s. What is the average acceleration?,3.75 m/s²,0.9375 m/s²,120 m/s²,1.875 m/s²,1.875 m/s²
3,Space & Physics,Energy & Heat,Hard,A constant force of 171 N moves an object 29 m in the same direction. How much work is done?,4959 J,5130 J,5.896551724137931 J,4788 J,4959 J
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 17 kg object moving at 6 m/s?,51.0 kg·m/s,119 kg·m/s,612 kg·m/s,102 kg·m/s,102 kg·m/s
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 15 m/s to 45 m/s in 8 s. What is the average acceleration?,1.875 m/s²,240 m/s²,3.75 m/s²,7.5 m/s²,3.75 m/s²
3,Space & Physics,Energy & Heat,Hard,A constant force of 101 N moves an object 9 m in the same direction. How much work is done?,11.222222222222221 J,909 J,808 J,1010 J,909 J
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 44 kg object moving at 21 m/s?,462.0 kg·m/s,19404 kg·m/s,968 kg·m/s,924 kg·m/s,924 kg·m/s
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 5 kg object moving at 4 m/s?,25 kg·m/s,20 kg·m/s,80 kg·m/s,10.0 kg·m/s,20 kg·m/s
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 2 m/s to 14 m/s in 8 s. What is the average acceleration?,96 m/s²,3.0 m/s²,1.5 m/s²,0.75 m/s²,1.5 m/s²
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 9 m/s to 25 m/s in 1 s. What is the average acceleration?,16.0 m/s²,32.0 m/s²,16 m/s²,8.0 m/s²,16.0 m/s²
3,Space & Physics,Light & Sound,Hard,A wave travels at 340 m/s with frequency 50 Hz. What is its wavelength?,13.6 m,6.8 m,17000 m,3.4 m,6.8 m
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 18 m/s to 32 m/s in 6 s. What is the average acceleration?,4.666666666666667 m/s²,2.3333333333333335 m/s²,84 m/s²,1.1666666666666667 m/s²,2.3333333333333335 m/s²
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 18 kg object moving at 3 m/s?,54 kg·m/s,162 kg·m/s,27.0 kg·m/s,72 kg·m/s,54 kg·m/s
3,Space & Physics,Light & Sound,Hard,A wave travels at 300 m/s with frequency 500 Hz. What is its wavelength?,1.2 m,150000 m,0.6 m,0.3 m,0.6 m
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 47 kg object moving at 16 m/s?,12032 kg·m/s,799 kg·m/s,752 kg·m/s,376.0 kg·m/s,752 kg·m/s
3,Space & Physics,Energy & Heat,Hard,A constant force of 86 N moves an object 30 m in the same direction. How much work is done?,2.8666666666666667 J,2494 J,2580 J,2666 J,2580 J
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 16 kg object moving at 5 m/s?,96 kg·m/s,40.0 kg·m/s,80 kg·m/s,400 kg·m/s,80 kg·m/s
3,Space & Physics,Light & Sound,Hard,A wave travels at 5000 m/s with frequency 100 Hz. What is its wavelength?,25.0 m,50.0 m,500000 m,100.0 m,50.0 m
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 47 kg object moving at 5 m/s?,282 kg·m/s,1175 kg·m/s,117.5 kg·m/s,235 kg·m/s,235 kg·m/s
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 16 m/s to 39 m/s in 4 s. What is the average acceleration?,11.5 m/s²,2.875 m/s²,5.75 m/s²,92 m/s²,5.75 m/s²
3,Space & Physics,Energy & Heat,Hard,A constant force of 40 N moves an object 28 m in the same direction. How much work is done?,1120 J,1080 J,1160 J,1.4285714285714286 J,1120 J
3,Space & Physics,Energy & Heat,Hard,A constant force of 101 N moves an object 36 m in the same direction. How much work is done?,3737 J,3636 J,3535 J,2.8055555555555554 J,3636 J
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 46 kg object moving at 29 m/s?,1334 kg·m/s,38686 kg·m/s,667.0 kg·m/s,1380 kg·m/s,1334 kg·m/s
3,Space & Physics,Light & Sound,Hard,A wave travels at 340 m/s with frequency 200 Hz. What is its wavelength?,1.7 m,0.85 m,3.4 m,68000 m,1.7 m
3,Space & Physics,Energy & Heat,Hard,A constant force of 136 N moves an object 8 m in the same direction. How much work is done?,1224 J,17.0 J,952 J,1088 J,1088 J
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 1 m/s to 5 m/s in 10 s. What is the average acceleration?,0.4 m/s²,0.2 m/s²,40 m/s²,0.8 m/s²,0.4 m/s²
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 16 kg object moving at 16 m/s?,256 kg·m/s,4096 kg·m/s,272 kg·m/s,128.0 kg·m/s,256 kg·m/s
3,Space & Physics,Energy & Heat,Hard,A constant force of 185 N moves an object 41 m in the same direction. How much work is done?,4.512195121951219 J,7400 J,7770 J,7585 J,7585 J
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 0 m/s to 10 m/s in 4 s. What is the average acceleration?,5.0 m/s²,1.25 m/s²,2.5 m/s²,40 m/s²,2.5 m/s²
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 44 kg object moving at 5 m/s?,264 kg·m/s,220 kg·m/s,110.0 kg·m/s,1100 kg·m/s,220 kg·m/s
3,Space & Physics,Energy & Heat,Hard,A constant force of 86 N moves an object 15 m in the same direction. How much work is done?,1376 J,1204 J,5.733333333333333 J,1290 J,1290 J
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 10 m/s to 17 m/s in 7 s. What is the average acceleration?,1.0 m/s²,2.0 m/s²,0.5 m/s²,49 m/s²,1.0 m/s²
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 8 kg object moving at 22 m/s?,184 kg·m/s,176 kg·m/s,88.0 kg·m/s,3872 kg·m/s,176 kg·m/s
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 20 m/s to 49 m/s in 8 s. What is the average acceleration?,1.8125 m/s²,7.25 m/s²,3.625 m/s²,232 m/s²,3.625 m/s²
3,Space & Physics,Energy & Heat,Hard,A constant force of 113 N moves an object 23 m in the same direction. How much work is done?,2486 J,4.913043478260869 J,2599 J,2712 J,2599 J
3,Space & Physics,Energy & Heat,Hard,A constant force of 177 N moves an object 50 m in the same direction. How much work is done?,3.54 J,8673 J,8850 J,9027 J,8850 J
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 11 m/s to 20 m/s in 7 s. What is the average acceleration?,2.5714285714285716 m/s²,1.2857142857142858 m/s²,0.6428571428571429 m/s²,63 m/s²,1.2857142857142858 m/s²
3,Space & Physics,Energy & Heat,Hard,A constant force of 50 N moves an object 26 m in the same direction. How much work is done?,1250 J,1.9230769230769231 J,1350 J,1300 J,1300 J
3,Space & Physics,Light & Sound,Hard,A wave travels at 1500 m/s with frequency 100 Hz. What is its wavelength?,15.0 m,7.5 m,30.0 m,150000 m,15.0 m
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 22 kg object moving at 19 m/s?,7942 kg·m/s,440 kg·m/s,209.0 kg·m/s,418 kg·m/s,418 kg·m/s
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 10 kg object moving at 28 m/s?,290 kg·m/s,140.0 kg·m/s,7840 kg·m/s,280 kg·m/s,280 kg·m/s
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 0 m/s to 7 m/s in 8 s. What is the average acceleration?,1.75 m/s²,0.4375 m/s²,0.875 m/s²,56 m/s²,0.875 m/s²
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 2 kg object moving at 4 m/s?,8 kg·m/s,32 kg·m/s,4.0 kg·m/s,10 kg·m/s,8 kg·m/s
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 26 kg object moving at 26 m/s?,338.0 kg·m/s,702 kg·m/s,676 kg·m/s,17576 kg·m/s,676 kg·m/s
3,Space & Physics,Forces & Motion,Hard,What is the momentum of a 24 kg object moving at 16 m/s?,384 kg·m/s,192.0 kg·m/s,408 kg·m/s,6144 kg·m/s,384 kg·m/s
3,Space & Physics,Forces & Motion,Hard,Velocity changes from 12 m/s to 40 m/s in 4 s. What is the average acceleration?,3.5 m/s²,14.0 m/s²,112 m/s²,7.0 m/s²,7.0 m/s²
3,Space & Physics,Light & Sound,Hard,A wave travels at 5000 m/s with frequency 1000 Hz. What is its wavelength?,5000000 m,10.0 m,2.5 m,5.0 m,5.0 m
