Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
12,Maths,Algebra,Easy,Simplify: 5x − 3x,2,2x,8x,x,2x
12,Maths,Functions,Easy,Which is a quadratic function?,y=2x+1,y=x^2+3,y=3^x,y=1/x,y=x^2+3
12,Maths,Geometry,Easy,What is the area of a rectangle 6×8?,14,24,48,96,48
12,Maths,Statistics,Easy,Which measure shows variability?,Mean,Median,Range,Mode,Range
12,Maths,Algebra,Easy,Solve: 4x = 20,4,5,10,20,5
12,Maths,Functions,Easy,"If f(x)=x^2, what is f(3)?",6,9,12,3,9
12,Maths,Geometry,Easy,How many degrees are in a full circle?,180,270,360,90,360
12,Maths,Statistics,Easy,"What is the median of 2, 6, 8?",2,6,8,16,6
12,Maths,Statistics,Easy,Compute: 2^6,64,32,66,128,64
12,Maths,Statistics,Easy,"What is the slope of the line through (1,-1) and (2,-10)?",-9.0,9.0,-10.0,-8.0,-9.0
12,Maths,Functions,Easy,"What is the slope of the line through (-3,-9) and (0,-14)?",-0.6666666666666667,-2.666666666666667,-1.6666666666666667,1.6666666666666667,-1.6666666666666667
12,Maths,Functions,Easy,"For x^2 + (-6)x + (5) = 0, which is a solution?",51,-5,7,5,5
12,Maths,Algebra,Easy,"For x^2 + (-2)x + (-48) = 0, which is a solution?",-6,-4,6,-61,-6
12,Maths,Statistics,Easy,"For x^2 + (7)x + (0) = 0, which is a solution?",0,01,2,Option 3,0
12,Maths,Algebra,Easy,"For x^2 + (-13)x + (40) = 0, which is a solution?",-8,8,81,10,8
12,Maths,Functions,Easy,"What is the slope of the line through (7,5) and (12,-4)?",-2.8,1.8,-1.8,-0.8,-1.8
12,Maths,Algebra,Easy,"For x^2 + (9)x + (18) = 0, which is a solution?",-61,-6,6,-4,-6
12,Maths,Geometry,Easy,"What is the slope of the line through (0,9) and (5,10)?",-0.8,-0.2,0.2,1.2,0.2
12,Maths,Geometry,Easy,"What is the slope of the line through (-6,1) and (-1,4)?",-0.6,1.6,0.6,-0.4,0.6
12,Maths,Algebra,Easy,"What is the slope of the line through (-5,-2) and (-3,7)?",5.5,4.5,3.5,-4.5,4.5
12,Maths,Geometry,Easy,"What is the slope of the line through (4,-9) and (8,-15)?",-1.5,-0.5,1.5,-2.5,-1.5
12,Maths,Geometry,Easy,"For x^2 + (7)x + (6) = 0, which is a solution?",-11,Option 3,1,-1,-1
12,Maths,Functions,Easy,Compute: 3^4,81,84,243,27,81
12,Maths,Geometry,Easy,"What is the slope of the line through (4,4) and (8,5)?",-0.25,0.25,-0.75,1.25,0.25
12,Maths,Geometry,Easy,"For x^2 + (-11)x + (24) = 0, which is a solution?",8,81,10,-8,8
12,Maths,Statistics,Easy,Compute: 5^2,30,5,125,25,25
12,Maths,Algebra,Easy,"What is the slope of the line through (-8,-4) and (-6,6)?",6.0,-5.0,4.0,5.0,5.0
12,Maths,Geometry,Easy,"What is the slope of the line through (3,8) and (8,-2)?",-3.0,-1.0,-2.0,2.0,-2.0
12,Maths,Geometry,Easy,"What is the slope of the line through (-5,5) and (0,11)?",0.19999999999999996,2.2,-1.2,1.2,1.2
12,Maths,Statistics,Easy,"What is the slope of the line through (-1,-1) and (1,8)?",5.5,4.5,3.5,-4.5,4.5
12,Maths,Statistics,Easy,Compute: 2^3,8,16,10,4,8
12,Maths,Geometry,Easy,"What is the slope of the line through (0,-1) and (3,-10)?",-4.0,-2.0,-3.0,3.0,-3.0
12,Maths,Geometry,Easy,"For x^2 + (-4)x + (-45) = 0, which is a solution?",-3,5,-51,-5,-5
12,Maths,Functions,Easy,"What is the slope of the line through (3,5) and (7,2)?",0.25,0.75,-1.75,-0.75,-0.75
12,Maths,Algebra,Easy,"What is the slope of the line through (0,-1) and (5,-10)?",-2.8,1.8,-1.8,-0.8,-1.8
12,Maths,Statistics,Easy,"What is the slope of the line through (5,-3) and (7,-13)?",-4.0,5.0,-6.0,-5.0,-5.0
12,Maths,Statistics,Easy,Compute: 3^7,729,2190,6561,2187,2187
12,Maths,Functions,Easy,Compute: 2^7,128,256,130,64,128
12,Maths,Functions,Easy,Compute: 2^5,16,64,34,32,32
12,Maths,Algebra,Easy,"For x^2 + (13)x + (40) = 0, which is a solution?",-81,-8,8,-6,-8
12,Maths,Geometry,Easy,"For x^2 + (1)x + (-56) = 0, which is a solution?",-8,-6,-81,8,-8
12,Maths,Functions,Easy,"For x^2 + (-3)x + (-4) = 0, which is a solution?",-1,-11,Option 3,1,-1
12,Maths,Functions,Easy,"For x^2 + (-12)x + (27) = 0, which is a solution?",9,11,91,-9,9
12,Maths,Functions,Easy,"What is the slope of the line through (-3,-1) and (2,-8)?",1.4,-0.3999999999999999,-1.4,-2.4,-1.4
12,Maths,Functions,Easy,"What is the slope of the line through (-9,-9) and (-8,-3)?",6.0,-6.0,7.0,5.0,6.0
12,Maths,Functions,Easy,"What is the slope of the line through (3,8) and (4,10)?",1.0,-2.0,3.0,2.0,2.0
12,Maths,Functions,Easy,"For x^2 + (6)x + (0) = 0, which is a solution?",2,01,Option 3,0,0
12,Maths,Statistics,Easy,"What is the slope of the line through (-6,-1) and (-2,4)?",-1.25,0.25,1.25,2.25,1.25
12,Maths,Geometry,Easy,"What is the slope of the line through (7,-5) and (12,-9)?",-0.8,-1.8,0.19999999999999996,0.8,-0.8
12,Maths,Functions,Easy,"What is the slope of the line through (10,-7) and (13,-12)?",-0.6666666666666667,-2.666666666666667,1.6666666666666667,-1.6666666666666667,-1.6666666666666667
12,Maths,Statistics,Easy,"What is the slope of the line through (1,3) and (5,-6)?",2.25,-3.25,-1.25,-2.25,-2.25
12,Maths,Algebra,Easy,"What is the slope of the line through (3,-6) and (8,-13)?",1.4,-0.3999999999999999,-1.4,-2.4,-1.4
12,Maths,Geometry,Easy,Compute: 5^3,130,625,25,125,125
12,Maths,Algebra,Easy,"For x^2 + (10)x + (24) = 0, which is a solution?",-61,-4,6,-6,-6
12,Maths,Statistics,Easy,"What is the slope of the line through (-4,-3) and (-2,-2)?",0.5,Option 3,1.5,-0.5,0.5
12,Maths,Geometry,Easy,"What is the slope of the line through (4,6) and (7,14)?",-2.6666666666666665,3.6666666666666665,2.6666666666666665,1.6666666666666665,2.6666666666666665
12,Maths,Algebra,Easy,"For x^2 + (-4)x + (-32) = 0, which is a solution?",-4,4,-41,-2,-4
12,Maths,Algebra,Easy,"For x^2 + (-8)x + (-9) = 0, which is a solution?",9,-9,11,91,9
12,Maths,Functions,Easy,Compute: 2^8,256,258,512,128,256
12,Maths,Functions,Easy,"What is the slope of the line through (-6,-5) and (-3,-4)?",1.3333333333333333,-0.6666666666666667,0.3333333333333333,-0.3333333333333333,0.3333333333333333
12,Maths,Algebra,Easy,"What is the slope of the line through (10,-7) and (11,-4)?",3.0,4.0,2.0,-3.0,3.0
12,Maths,Statistics,Easy,Compute: 3^2,12,9,27,3,9
12,Maths,Algebra,Easy,"For x^2 + (0)x + (-1) = 0, which is a solution?",-1,1,-11,Option 3,-1
12,Maths,Geometry,Easy,"For x^2 + (7)x + (-8) = 0, which is a solution?",3,1,11,-1,1
12,Maths,Functions,Easy,"For x^2 + (-4)x + (-12) = 0, which is a solution?",-21,-2,2,0,-2
12,Maths,Statistics,Easy,"For x^2 + (15)x + (54) = 0, which is a solution?",6,-4,-6,-61,-6
12,Maths,Statistics,Easy,"What is the slope of the line through (-6,2) and (-4,8)?",3.0,4.0,-3.0,2.0,3.0
12,Maths,Algebra,Easy,"What is the slope of the line through (6,-3) and (10,0)?",0.75,-0.25,1.75,-0.75,0.75
12,Maths,Functions,Easy,"For x^2 + (-1)x + (-30) = 0, which is a solution?",-3,-51,5,-5,-5
12,Maths,Statistics,Easy,"What is the slope of the line through (-4,8) and (0,18)?",-2.5,2.5,1.5,3.5,2.5
12,Maths,Geometry,Easy,"For x^2 + (3)x + (0) = 0, which is a solution?",-1,-31,3,-3,-3
12,Maths,Algebra,Easy,"What is the slope of the line through (1,1) and (6,-2)?",-1.6,0.6,0.4,-0.6,-0.6
12,Maths,Statistics,Easy,"For x^2 + (1)x + (-42) = 0, which is a solution?",7,-71,-5,-7,-7
12,Maths,Statistics,Easy,"What is the slope of the line through (-8,-1) and (-6,-11)?",-4.0,5.0,-6.0,-5.0,-5.0
12,Maths,Statistics,Easy,"What is the slope of the line through (0,-4) and (2,-12)?",-5.0,-4.0,-3.0,4.0,-4.0
12,Maths,Functions,Easy,"What is the slope of the line through (-10,10) and (-8,18)?",3.0,-4.0,5.0,4.0,4.0
12,Maths,Functions,Easy,"What is the slope of the line through (-6,5) and (-1,-2)?",-1.4,-0.3999999999999999,1.4,-2.4,-1.4
12,Maths,Functions,Easy,"What is the slope of the line through (7,-6) and (9,-14)?",-5.0,4.0,-4.0,-3.0,-4.0
12,Maths,Algebra,Easy,"For x^2 + (7)x + (12) = 0, which is a solution?",-31,-3,-1,3,-3
12,Maths,Statistics,Easy,"For x^2 + (4)x + (-32) = 0, which is a solution?",41,6,4,-4,4
12,Maths,Geometry,Easy,"What is the slope of the line through (-6,-6) and (-4,-9)?",-1.5,-2.5,-0.5,1.5,-1.5
12,Maths,Functions,Easy,"What is the slope of the line through (3,-6) and (8,-12)?",-2.2,-1.2,-0.19999999999999996,1.2,-1.2
12,Maths,Functions,Easy,"For x^2 + (12)x + (36) = 0, which is a solution?",-4,-61,6,-6,-6
12,Maths,Statistics,Easy,Compute: 5^6,15630,15625,3125,78125,15625
12,Maths,Statistics,Easy,"For x^2 + (-6)x + (8) = 0, which is a solution?",21,-2,2,4,2
12,Maths,Statistics,Easy,"For x^2 + (2)x + (-24) = 0, which is a solution?",6,-4,4,41,4
12,Maths,Geometry,Easy,"What is the slope of the line through (9,6) and (13,7)?",-0.75,0.25,1.25,-0.25,0.25
12,Maths,Statistics,Easy,"For x^2 + (7)x + (10) = 0, which is a solution?",2,0,-2,-21,-2
12,Maths,Functions,Easy,"For x^2 + (1)x + (-20) = 0, which is a solution?",-4,6,41,4,4
12,Maths,Functions,Easy,"What is the slope of the line through (-5,9) and (-4,8)?",1.0,-1.0,0.0,-2.0,-1.0
12,Maths,Functions,Easy,"What is the slope of the line through (6,9) and (10,1)?",-3.0,2.0,-2.0,-1.0,-2.0
12,Maths,Statistics,Easy,Compute: 2^2,2,4,8,6,4
12,Maths,Statistics,Easy,"For x^2 + (0)x + (-4) = 0, which is a solution?",0,2,-2,-21,-2
12,Maths,Geometry,Easy,"For x^2 + (-3)x + (0) = 0, which is a solution?",5,3,-3,31,3
12,Maths,Algebra,Easy,"For x^2 + (12)x + (32) = 0, which is a solution?",-4,-2,4,-41,-4
12,Maths,Functions,Easy,"What is the slope of the line through (0,8) and (2,11)?",-1.5,1.5,0.5,2.5,1.5
12,Maths,Functions,Easy,"What is the slope of the line through (6,-9) and (7,-17)?",-7.0,-9.0,8.0,-8.0,-8.0
12,Maths,Geometry,Easy,"What is the slope of the line through (8,-2) and (10,-2)?",0.0,-1.0,1.0,-0.0,0.0
12,Maths,Geometry,Easy,"For x^2 + (-13)x + (36) = 0, which is a solution?",9,-9,91,11,9
12,Maths,Geometry,Easy,Compute: 3^8,2187,6564,6561,19683,6561
12,Maths,Geometry,Easy,"What is the slope of the line through (-1,1) and (1,5)?",2.0,1.0,3.0,-2.0,2.0
12,Maths,Statistics,Easy,"For x^2 + (2)x + (-8) = 0, which is a solution?",-41,4,-2,-4,-4
12,Maths,Statistics,Easy,"What is the slope of the line through (6,-2) and (11,-2)?",1.0,0.0,-0.0,-1.0,0.0
12,Maths,Algebra,Easy,"For x^2 + (9)x + (14) = 0, which is a solution?",-21,-2,0,2,-2
