Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
10,Space & Physics,Astronomy,Easy,What is a light-year?,Time unit,Distance light travels in a year,Brightness measure,Star age,Distance light travels in a year
10,Space & Physics,Forces & Motion,Easy,What happens when net force is zero?,Acceleration,Constant velocity,Speed increases,Mass changes,Constant velocity
10,Space & Physics,Waves,Easy,What type of wave is sound?,Transverse,Electromagnetic,Longitudinal,Light,Longitudinal
10,Space & Physics,Energy,Easy,What is potential energy?,Energy of motion,Stored energy,Heat energy,Light energy,Stored energy
10,Space & Physics,Astronomy,Easy,Which planet has the strongest gravity?,Earth,Mars,Jupiter,Venus,Jupiter
10,Space & Physics,Forces & Motion,Easy,What law explains action-reaction pairs?,First Law,Second Law,Third Law,Gravitation,Third Law
10,Space & Physics,Waves,Easy,Which wave property determines pitch?,Amplitude,Frequency,Speed,Wavelength,Frequency
10,Space & Physics,Energy,Easy,Which energy transfer does not require matter?,Conduction,Convection,Radiation,Friction,Radiation
10,Space & Physics,Waves,Easy,"For sound waves, which property is most closely related to pitch?",Speed,Density,Frequency,Amplitude,Frequency
10,Space & Physics,Astronomy,Easy,Why do planets remain in orbit around the Sun?,Gravity provides centripetal force while forward motion keeps them moving,Air pressure holds them,No forces act in space,Magnetism alone keeps them,Gravity provides centripetal force while forward motion keeps them moving
10,Space & Physics,Astronomy,Easy,A light-year is best described as a unit of:,Distance,Brightness,Time,Mass,Distance
10,Space & Physics,Energy,Easy,A constant force of 77 N moves an object 22 m in the same direction. How much work is done?,1771 J,3.5 J,1694 J,1617 J,1694 J
10,Space & Physics,Waves,Easy,Refraction happens when a wave enters a new medium because its:,Speed changes,Amplitude becomes zero,Frequency always changes,Energy is destroyed,Speed changes
10,Space & Physics,Energy,Easy,Which heat transfer can occur through a vacuum?,Friction,Conduction,Convection,Radiation,Radiation
10,Space & Physics,Energy,Easy,Which heat transfer method involves moving fluid?,Conduction,Radiation,Reflection,Convection,Convection
10,Space & Physics,Energy,Easy,A constant force of 75 N moves an object 16 m in the same direction. How much work is done?,1125 J,1200 J,4.6875 J,1275 J,1200 J
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 35 kg object moving at 12 m/s?,420 kg·m/s,5040 kg·m/s,210.0 kg·m/s,455 kg·m/s,420 kg·m/s
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 18 m/s to 34 m/s in 2 s. What is the average acceleration?,4.0 m/s²,32 m/s²,16.0 m/s²,8.0 m/s²,8.0 m/s²
10,Space & Physics,Energy,Easy,A constant force of 118 N moves an object 48 m in the same direction. How much work is done?,5546 J,5664 J,2.4583333333333335 J,5782 J,5664 J
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 8 m/s to 31 m/s in 8 s. What is the average acceleration?,2.875 m/s²,184 m/s²,5.75 m/s²,1.4375 m/s²,2.875 m/s²
10,Space & Physics,Waves,Easy,A wave travels at 5000 m/s with frequency 100 Hz. What is its wavelength?,100.0 m,25.0 m,500000 m,50.0 m,50.0 m
10,Space & Physics,Energy,Easy,A constant force of 187 N moves an object 37 m in the same direction. How much work is done?,6732 J,6919 J,5.054054054054054 J,7106 J,6919 J
10,Space & Physics,Waves,Easy,A wave travels at 1500 m/s with frequency 200 Hz. What is its wavelength?,15.0 m,300000 m,7.5 m,3.75 m,7.5 m
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 2 m/s to 31 m/s in 10 s. What is the average acceleration?,290 m/s²,1.45 m/s²,5.8 m/s²,2.9 m/s²,2.9 m/s²
10,Space & Physics,Energy,Easy,A constant force of 165 N moves an object 16 m in the same direction. How much work is done?,2475 J,2805 J,10.3125 J,2640 J,2640 J
10,Space & Physics,Energy,Easy,A constant force of 144 N moves an object 24 m in the same direction. How much work is done?,6.0 J,3600 J,3312 J,3456 J,3456 J
10,Space & Physics,Astronomy,Easy,"In a simplified model, if distance between two masses doubles, gravitational force becomes:",Four times as large,Half as large,One-fourth as large,Twice as large,One-fourth as large
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 19 m/s to 33 m/s in 1 s. What is the average acceleration?,14 m/s²,14.0 m/s²,28.0 m/s²,7.0 m/s²,14.0 m/s²
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 20 m/s to 44 m/s in 7 s. What is the average acceleration?,168 m/s²,1.7142857142857142 m/s²,3.4285714285714284 m/s²,6.857142857142857 m/s²,3.4285714285714284 m/s²
10,Space & Physics,Energy,Easy,A constant force of 112 N moves an object 46 m in the same direction. How much work is done?,5264 J,5040 J,5152 J,2.4347826086956523 J,5152 J
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 12 kg object moving at 20 m/s?,240 kg·m/s,252 kg·m/s,120.0 kg·m/s,4800 kg·m/s,240 kg·m/s
10,Space & Physics,Waves,Easy,A wave travels at 5000 m/s with frequency 500 Hz. What is its wavelength?,20.0 m,10.0 m,2500000 m,5.0 m,10.0 m
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 14 m/s to 25 m/s in 1 s. What is the average acceleration?,5.5 m/s²,11.0 m/s²,11 m/s²,22.0 m/s²,11.0 m/s²
10,Space & Physics,Forces & Motion,Easy,Newton’s Third Law is best summarized as:,For every action there is an equal and opposite reaction,Force equals mass times acceleration,Energy is always created,Objects stay at rest unless acted on,For every action there is an equal and opposite reaction
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 14 m/s to 18 m/s in 2 s. What is the average acceleration?,8 m/s²,2.0 m/s²,4.0 m/s²,1.0 m/s²,2.0 m/s²
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 7 m/s to 21 m/s in 2 s. What is the average acceleration?,28 m/s²,7.0 m/s²,14.0 m/s²,3.5 m/s²,7.0 m/s²
10,Space & Physics,Energy,Easy,A constant force of 35 N moves an object 24 m in the same direction. How much work is done?,805 J,840 J,1.4583333333333333 J,875 J,840 J
10,Space & Physics,Energy,Easy,A constant force of 168 N moves an object 49 m in the same direction. How much work is done?,3.4285714285714284 J,8064 J,8400 J,8232 J,8232 J
10,Space & Physics,Energy,Easy,A constant force of 63 N moves an object 15 m in the same direction. How much work is done?,882 J,1008 J,4.2 J,945 J,945 J
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 36 kg object moving at 6 m/s?,1296 kg·m/s,252 kg·m/s,216 kg·m/s,108.0 kg·m/s,216 kg·m/s
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 14 m/s to 41 m/s in 8 s. What is the average acceleration?,3.375 m/s²,1.6875 m/s²,216 m/s²,6.75 m/s²,3.375 m/s²
10,Space & Physics,Waves,Easy,A wave travels at 340 m/s with frequency 500 Hz. What is its wavelength?,1.36 m,0.34 m,170000 m,0.68 m,0.68 m
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 7 m/s to 20 m/s in 8 s. What is the average acceleration?,104 m/s²,3.25 m/s²,1.625 m/s²,0.8125 m/s²,1.625 m/s²
10,Space & Physics,Energy,Easy,A constant force of 57 N moves an object 26 m in the same direction. How much work is done?,1482 J,1425 J,1539 J,2.1923076923076925 J,1482 J
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 3 m/s to 11 m/s in 4 s. What is the average acceleration?,2.0 m/s²,32 m/s²,1.0 m/s²,4.0 m/s²,2.0 m/s²
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 12 kg object moving at 5 m/s?,60 kg·m/s,30.0 kg·m/s,72 kg·m/s,300 kg·m/s,60 kg·m/s
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 20 m/s to 27 m/s in 7 s. What is the average acceleration?,2.0 m/s²,0.5 m/s²,1.0 m/s²,49 m/s²,1.0 m/s²
10,Space & Physics,Energy,Easy,A constant force of 49 N moves an object 5 m in the same direction. How much work is done?,245 J,196 J,294 J,9.8 J,245 J
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 1 m/s to 19 m/s in 6 s. What is the average acceleration?,6.0 m/s²,1.5 m/s²,108 m/s²,3.0 m/s²,3.0 m/s²
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 49 kg object moving at 9 m/s?,3969 kg·m/s,220.5 kg·m/s,441 kg·m/s,490 kg·m/s,441 kg·m/s
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 29 kg object moving at 18 m/s?,551 kg·m/s,261.0 kg·m/s,522 kg·m/s,9396 kg·m/s,522 kg·m/s
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 29 kg object moving at 30 m/s?,435.0 kg·m/s,26100 kg·m/s,899 kg·m/s,870 kg·m/s,870 kg·m/s
10,Space & Physics,Waves,Easy,A wave travels at 340 m/s with frequency 100 Hz. What is its wavelength?,3.4 m,6.8 m,34000 m,1.7 m,3.4 m
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 26 kg object moving at 2 m/s?,52 kg·m/s,78 kg·m/s,104 kg·m/s,26.0 kg·m/s,52 kg·m/s
10,Space & Physics,Waves,Easy,A wave travels at 1500 m/s with frequency 1000 Hz. What is its wavelength?,1500000 m,1.5 m,0.75 m,3.0 m,1.5 m
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 5 m/s to 13 m/s in 9 s. What is the average acceleration?,0.4444444444444444 m/s²,1.7777777777777777 m/s²,0.8888888888888888 m/s²,72 m/s²,0.8888888888888888 m/s²
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 9 m/s to 28 m/s in 5 s. What is the average acceleration?,3.8 m/s²,95 m/s²,1.9 m/s²,7.6 m/s²,3.8 m/s²
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 1 m/s to 23 m/s in 6 s. What is the average acceleration?,7.333333333333333 m/s²,1.8333333333333333 m/s²,3.6666666666666665 m/s²,132 m/s²,3.6666666666666665 m/s²
10,Space & Physics,Waves,Easy,A wave travels at 300 m/s with frequency 100 Hz. What is its wavelength?,1.5 m,30000 m,3.0 m,6.0 m,3.0 m
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 6 m/s to 27 m/s in 10 s. What is the average acceleration?,2.1 m/s²,210 m/s²,4.2 m/s²,1.05 m/s²,2.1 m/s²
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 33 kg object moving at 1 m/s?,16.5 kg·m/s,33 kg·m/s,Option 3,66 kg·m/s,33 kg·m/s
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 14 m/s to 38 m/s in 10 s. What is the average acceleration?,4.8 m/s²,240 m/s²,2.4 m/s²,1.2 m/s²,2.4 m/s²
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 11 m/s to 31 m/s in 9 s. What is the average acceleration?,1.1111111111111112 m/s²,4.444444444444445 m/s²,2.2222222222222223 m/s²,180 m/s²,2.2222222222222223 m/s²
10,Space & Physics,Waves,Easy,A wave travels at 300 m/s with frequency 50 Hz. What is its wavelength?,3.0 m,15000 m,12.0 m,6.0 m,6.0 m
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 6 kg object moving at 27 m/s?,168 kg·m/s,4374 kg·m/s,162 kg·m/s,81.0 kg·m/s,162 kg·m/s
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 7 kg object moving at 23 m/s?,3703 kg·m/s,168 kg·m/s,161 kg·m/s,80.5 kg·m/s,161 kg·m/s
10,Space & Physics,Waves,Easy,A wave travels at 340 m/s with frequency 1000 Hz. What is its wavelength?,340000 m,0.34 m,0.68 m,0.17 m,0.34 m
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 12 m/s to 40 m/s in 6 s. What is the average acceleration?,2.3333333333333335 m/s²,168 m/s²,9.333333333333334 m/s²,4.666666666666667 m/s²,4.666666666666667 m/s²
10,Space & Physics,Energy,Easy,A constant force of 143 N moves an object 32 m in the same direction. How much work is done?,4.46875 J,4719 J,4433 J,4576 J,4576 J
10,Space & Physics,Waves,Easy,A wave travels at 5000 m/s with frequency 50 Hz. What is its wavelength?,250000 m,200.0 m,100.0 m,50.0 m,100.0 m
10,Space & Physics,Waves,Easy,A wave travels at 1500 m/s with frequency 50 Hz. What is its wavelength?,75000 m,15.0 m,60.0 m,30.0 m,30.0 m
10,Space & Physics,Energy,Easy,A constant force of 8 N moves an object 6 m in the same direction. How much work is done?,56 J,1.3333333333333333 J,48 J,40 J,48 J
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 9 m/s to 28 m/s in 2 s. What is the average acceleration?,19.0 m/s²,4.75 m/s²,9.5 m/s²,38 m/s²,9.5 m/s²
10,Space & Physics,Forces & Motion,Easy,What is the momentum of a 18 kg object moving at 15 m/s?,270 kg·m/s,4050 kg·m/s,135.0 kg·m/s,288 kg·m/s,270 kg·m/s
10,Space & Physics,Forces & Motion,Easy,Velocity changes from 16 m/s to 21 m/s in 5 s. What is the average acceleration?,1.0 m/s²,0.5 m/s²,2.0 m/s²,25 m/s²,1.0 m/s²
