Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
4,Maths,Advanced Operations,Hard,"What is 12,345 + 6,789?","19,034","19,124","19,134","19,234","19,134"
4,Maths,Multiplication & Division,Hard,What is 288 ÷ 8?,34,35,36,37,36
4,Maths,Fractions & Decimals,Hard,Which is greater?,3/4,0.6,They are equal,1/2,3/4
4,Maths,Geometry & Measurement,Hard,How many sides does a hexagon have?,5,6,7,8,6
4,Maths,Multiplication & Division,Hard,What is 36 × 7?,242,252,262,272,252
4,Maths,Fractions & Decimals,Hard,What is 0.5 as a fraction?,1/4,1/5,1/2,2/5,1/2
4,Maths,Geometry & Measurement,Hard,What is the perimeter of a square with side 5 cm?,10 cm,15 cm,20 cm,25 cm,20 cm
4,Maths,Advanced Operations,Hard,"What is 10,000 − 4,678?","5,222","5,322","5,422","5,522","5,322"
4,Maths,Geometry & Measurement,Hard,Compute: 133 + 143,276,266,277,286,276
4,Maths,Multiplication & Division,Hard,Compute: 126 + 122,248,258,249,238,248
4,Maths,Geometry & Measurement,Hard,Compute: 130 - 78,53,62,52,42,52
4,Maths,Fractions & Decimals,Hard,Compute: 28 + 72,110,101,100,90,100
4,Maths,Geometry & Measurement,Hard,Compute: 13 × 8,117,114,96,104,104
4,Maths,Geometry & Measurement,Hard,Compute: 174 + 79,263,253,243,254,253
4,Maths,Advanced Operations,Hard,Compute: 139 - 82,58,47,67,57,57
4,Maths,Multiplication & Division,Hard,Compute: 171 - 40,121,132,141,131,131
4,Maths,Geometry & Measurement,Hard,Compute: 106 + 1,107,108,97,117,107
4,Maths,Advanced Operations,Hard,Compute: 6 × 14,90,70,94,84,84
4,Maths,Advanced Operations,Hard,Compute: 4 × 12,48,52,36,58,48
4,Maths,Geometry & Measurement,Hard,Compute: 11 × 15,175,176,165,150,165
4,Maths,Multiplication & Division,Hard,Compute: 7 × 10,70,80,60,77,70
4,Maths,Geometry & Measurement,Hard,Compute: 16 + 104,120,110,121,130,120
4,Maths,Geometry & Measurement,Hard,Compute: 62 + 52,104,115,124,114,114
4,Maths,Fractions & Decimals,Hard,Compute: 27 ÷ 3,11,8,10,9,9
4,Maths,Fractions & Decimals,Hard,Compute: 9 × 5,54,55,45,40,45
4,Maths,Advanced Operations,Hard,Compute: 156 + 51,208,217,197,207,207
4,Maths,Geometry & Measurement,Hard,Compute: 147 + 86,233,243,234,223,233
4,Maths,Geometry & Measurement,Hard,Compute: 11 × 6,66,76,77,60,66
4,Maths,Fractions & Decimals,Hard,Compute: 134 + 135,269,270,279,259,269
4,Maths,Fractions & Decimals,Hard,Compute: 10 × 11,120,110,99,Option 3,110
4,Maths,Fractions & Decimals,Hard,Compute: 89 - 74,5,16,25,15,15
4,Maths,Fractions & Decimals,Hard,Compute: 70 - 15,56,55,65,45,55
4,Maths,Multiplication & Division,Hard,Compute: 170 + 12,172,192,183,182,182
4,Maths,Fractions & Decimals,Hard,Compute: 72 ÷ 9,10,9,7,8,8
4,Maths,Fractions & Decimals,Hard,Compute: 152 - 148,14,0,4,5,4
4,Maths,Geometry & Measurement,Hard,Compute: 118 + 133,241,261,251,252,251
4,Maths,Fractions & Decimals,Hard,Compute: 12 × 3,33,46,36,48,36
4,Maths,Multiplication & Division,Hard,Compute: 12 × 10,120,132,110,130,120
4,Maths,Advanced Operations,Hard,Compute: 48 - 43,0,6,15,5,5
4,Maths,Fractions & Decimals,Hard,Compute: 12 × 5,60,70,72,55,60
4,Maths,Multiplication & Division,Hard,Compute: 60 ÷ 10,8,5,7,6,6
4,Maths,Multiplication & Division,Hard,Compute: 105 + 81,176,196,186,187,186
4,Maths,Advanced Operations,Hard,Compute: 2 × 7,24,16,7,14,14
4,Maths,Multiplication & Division,Hard,Compute: 178 - 31,137,147,148,157,147
4,Maths,Advanced Operations,Hard,Compute: 105 + 196,301,291,302,311,301
4,Maths,Fractions & Decimals,Hard,Compute: 135 + 165,301,300,310,290,300
4,Maths,Geometry & Measurement,Hard,Compute: 12 × 12,132,156,144,154,144
4,Maths,Fractions & Decimals,Hard,Compute: 114 - 39,76,65,75,85,75
4,Maths,Geometry & Measurement,Hard,Compute: 5 + 186,191,201,181,192,191
4,Maths,Multiplication & Division,Hard,Compute: 120 - 9,121,111,101,112,111
4,Maths,Multiplication & Division,Hard,Compute: 8 × 13,114,112,91,104,104
4,Maths,Advanced Operations,Hard,Compute: 70 ÷ 5,13,14,16,15,14
4,Maths,Fractions & Decimals,Hard,Compute: 56 + 193,259,250,249,239,249
4,Maths,Advanced Operations,Hard,Compute: 132 ÷ 11,12,14,13,11,12
4,Maths,Fractions & Decimals,Hard,Compute: 145 + 52,207,197,198,187,197
4,Maths,Fractions & Decimals,Hard,Compute: 66 ÷ 11,5,6,7,8,6
4,Maths,Geometry & Measurement,Hard,Compute: 195 + 91,286,287,276,296,286
4,Maths,Advanced Operations,Hard,Compute: 26 + 170,206,197,186,196,196
4,Maths,Fractions & Decimals,Hard,Compute: 86 - 77,0,10,19,9,9
4,Maths,Fractions & Decimals,Hard,Compute: 48 ÷ 8,8,5,7,6,6
4,Maths,Geometry & Measurement,Hard,Compute: 4 × 9,36,40,27,46,36
4,Maths,Fractions & Decimals,Hard,Compute: 108 ÷ 9,11,13,14,12,12
4,Maths,Fractions & Decimals,Hard,Compute: 10 ÷ 2,5,4,6,7,5
4,Maths,Advanced Operations,Hard,Compute: 2 × 15,40,32,30,15,30
4,Maths,Multiplication & Division,Hard,Compute: 129 - 91,39,38,28,48,38
4,Maths,Fractions & Decimals,Hard,Compute: 139 - 88,52,51,41,61,51
4,Maths,Fractions & Decimals,Hard,Compute: 9 + 96,105,106,95,115,105
4,Maths,Geometry & Measurement,Hard,Compute: 177 + 83,270,260,261,250,260
4,Maths,Fractions & Decimals,Hard,Compute: 30 - 14,16,6,26,17,16
4,Maths,Multiplication & Division,Hard,Compute: 11 × 3,43,33,44,30,33
4,Maths,Advanced Operations,Hard,Compute: 4 × 15,60,64,70,45,60
4,Maths,Multiplication & Division,Hard,Compute: 101 - 13,89,98,88,78,88
4,Maths,Multiplication & Division,Hard,Compute: 124 - 20,114,104,105,94,104
4,Maths,Fractions & Decimals,Hard,Compute: 164 - 40,125,114,134,124,124
4,Maths,Fractions & Decimals,Hard,Compute: 14 × 9,117,140,126,136,126
