Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
6,Space & Physics,Earth & Space,Intermediate,Why do we see different phases of the Moon?,Moon changes shape,Earth blocks light,Different lit portions are visible,Cloud cover,Different lit portions are visible
6,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion stays constant,Object disappears,Motion stays constant
6,Space & Physics,Light & Sound,Intermediate,What affects the pitch of sound?,Amplitude,Frequency,Speed,Distance,Frequency
6,Space & Physics,Energy & Heat,Intermediate,Which type of heat transfer occurs in liquids and gases?,Conduction,Convection,Radiation,Friction,Convection
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion stays constant,Object disappears,Motion stays constant
6,Space & Physics,Light & Sound,Intermediate,What affects the pitch of sound?,Amplitude,Frequency,Speed,Distance,Frequency
6,Space & Physics,Energy & Heat,Intermediate,Why does metal feel colder than wood at the same temperature?,It is colder,Transfers heat faster,Reflects light,Has more mass,Transfers heat faster
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion stays constant,Object disappears,Motion stays constant
6,Space & Physics,Light & Sound,Intermediate,What affects the pitch of sound?,Amplitude,Frequency,Speed,Distance,Frequency
6,Space & Physics,Energy & Heat,Intermediate,Why does metal feel colder than wood at the same temperature?,It is colder,Transfers heat faster,Reflects light,Has more mass,Transfers heat faster
6,Space & Physics,Earth & Space,Intermediate,Why do we see different phases of the Moon?,Moon changes shape,Earth blocks light,Different lit portions are visible,Cloud cover,Different lit portions are visible
6,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion stays constant,Object disappears,Motion stays constant
6,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before thunder?,Sound is faster,Light is faster,They are same speed,Wind carries light,Light is faster
6,Space & Physics,Energy & Heat,Intermediate,Which type of heat transfer occurs in liquids and gases?,Conduction,Convection,Radiation,Friction,Convection
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,Why do heavier objects need more force to accelerate?,More friction,Greater mass,Less gravity,More volume,Greater mass
6,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before thunder?,Sound is faster,Light is faster,They are same speed,Wind carries light,Light is faster
6,Space & Physics,Energy & Heat,Intermediate,Which type of heat transfer occurs in liquids and gases?,Conduction,Convection,Radiation,Friction,Convection
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion stays constant,Object disappears,Motion stays constant
6,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before thunder?,Sound is faster,Light is faster,They are same speed,Wind carries light,Light is faster
6,Space & Physics,Energy & Heat,Intermediate,Why does metal feel colder than wood at the same temperature?,It is colder,Transfers heat faster,Reflects light,Has more mass,Transfers heat faster
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion stays constant,Object disappears,Motion stays constant
6,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before thunder?,Sound is faster,Light is faster,They are same speed,Wind carries light,Light is faster
6,Space & Physics,Energy & Heat,Intermediate,Which type of heat transfer occurs in liquids and gases?,Conduction,Convection,Radiation,Friction,Convection
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion stays constant,Object disappears,Motion stays constant
6,Space & Physics,Light & Sound,Intermediate,What affects the pitch of sound?,Amplitude,Frequency,Speed,Distance,Frequency
6,Space & Physics,Energy & Heat,Intermediate,Which type of heat transfer occurs in liquids and gases?,Conduction,Convection,Radiation,Friction,Convection
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,What happens when net force is zero?,Object speeds up,Object slows down,Motion stays constant,Object disappears,Motion stays constant
6,Space & Physics,Light & Sound,Intermediate,What affects the pitch of sound?,Amplitude,Frequency,Speed,Distance,Frequency
6,Space & Physics,Energy & Heat,Intermediate,Which type of heat transfer occurs in liquids and gases?,Conduction,Convection,Radiation,Friction,Convection
6,Space & Physics,Earth & Space,Intermediate,Why do we see different phases of the Moon?,Moon changes shape,Earth blocks light,Different lit portions are visible,Cloud cover,Different lit portions are visible
6,Space & Physics,Forces & Motion,Intermediate,Why do heavier objects need more force to accelerate?,More friction,Greater mass,Less gravity,More volume,Greater mass
6,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before thunder?,Sound is faster,Light is faster,They are same speed,Wind carries light,Light is faster
6,Space & Physics,Energy & Heat,Intermediate,Why does metal feel colder than wood at the same temperature?,It is colder,Transfers heat faster,Reflects light,Has more mass,Transfers heat faster
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,Why do heavier objects need more force to accelerate?,More friction,Greater mass,Less gravity,More volume,Greater mass
6,Space & Physics,Light & Sound,Intermediate,What affects the pitch of sound?,Amplitude,Frequency,Speed,Distance,Frequency
6,Space & Physics,Energy & Heat,Intermediate,Why does metal feel colder than wood at the same temperature?,It is colder,Transfers heat faster,Reflects light,Has more mass,Transfers heat faster
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,Why do heavier objects need more force to accelerate?,More friction,Greater mass,Less gravity,More volume,Greater mass
6,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before thunder?,Sound is faster,Light is faster,They are same speed,Wind carries light,Light is faster
6,Space & Physics,Energy & Heat,Intermediate,Which type of heat transfer occurs in liquids and gases?,Conduction,Convection,Radiation,Friction,Convection
6,Space & Physics,Earth & Space,Intermediate,Why does Earth have gravity?,Because of air,Because of mass,Because of rotation,Because of magnetism,Because of mass
6,Space & Physics,Forces & Motion,Intermediate,Why do heavier objects need more force to accelerate?,More friction,Greater mass,Less gravity,More volume,Greater mass
6,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before thunder?,Sound is faster,Light is faster,They are same speed,Wind carries light,Light is faster
6,Space & Physics,Energy & Heat,Intermediate,Why does metal feel colder than wood at the same temperature?,It is colder,Transfers heat faster,Reflects light,Has more mass,Transfers heat faster
6,Space & Physics,Earth & Space,Intermediate,Why do we see different phases of the Moon?,Moon changes shape,Earth blocks light,Different lit portions are visible,Cloud cover,Different lit portions are visible
6,Space & Physics,Forces & Motion,Intermediate,Why do heavier objects need more force to accelerate?,More friction,Greater mass,Less gravity,More volume,Greater mass
6,Space & Physics,Light & Sound,Intermediate,What affects the pitch of sound?,Amplitude,Frequency,Speed,Distance,Frequency
6,Space & Physics,Energy & Heat,Intermediate,Which type of heat transfer occurs in liquids and gases?,Conduction,Convection,Radiation,Friction,Convection
