Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
2,Science,Life Science Reasoning,Hard,What would happen if plants could not make food?,Grow taller,Stay same,Die,Turn blue,Die
2,Science,Earth Science,Hard,Why do floods happen?,Too much rain,Too much sun,Too much wind,Too many plants,Too much rain
2,Science,Physical Science,Hard,What happens when magnets attract?,Move apart,Stick together,Disappear,Heat up,Stick together
2,Science,Health & Body,Hard,Why is drinking water important?,For taste,For hydration,For color,For noise,For hydration
2,Science,Earth Science,Hard,What causes soil erosion?,Wind and water,Plants,Rocks,Animals,Wind and water
2,Science,Physical Science,Hard,Why does metal feel colder than wood?,It has color,It conducts heat,It is heavier,It is shiny,It conducts heat
2,Science,Life Science Reasoning,Hard,Why do some animals hibernate?,To play,To save energy,To change color,To grow bigger,To save energy
2,Science,Health & Body,Hard,What can happen if you do not sleep enough?,Grow faster,Feel tired,See better,Run faster,Feel tired
2,Science,Health & Body,Hard,An object travels 438 m in 48 s. What is its average speed?,21024 m/s,4.5625 m/s,18.25 m/s,9.125 m/s,9.125 m/s
2,Science,Life Science Reasoning,Hard,An object of mass 10 kg accelerates at 8 m/s². What net force acts on it?,80 N,70 N,90 N,640 N,80 N
2,Science,Earth Science,Hard,Two tectonic plates are moving toward each other. This boundary is called:,Convergent boundary,Divergent boundary,Transform boundary,Stable boundary,Convergent boundary
2,Science,Life Science Reasoning,Hard,Which statement best describes conservation of energy?,Energy is created in every reaction,Energy stays only as heat,Energy is always destroyed,Energy changes form but is not created or destroyed,Energy changes form but is not created or destroyed
2,Science,Earth Science,Hard,Which process is most responsible for breaking down rock into smaller pieces?,Deposition,Evaporation,Condensation,Weathering,Weathering
2,Science,Physical Science,Hard,An object travels 289 m in 35 s. What is its average speed?,8.257142857142858 m/s,4.128571428571429 m/s,16.514285714285716 m/s,10115 m/s,8.257142857142858 m/s
2,Science,Physical Science,Hard,An object travels 160 m in 6 s. What is its average speed?,13.333333333333334 m/s,960 m/s,53.333333333333336 m/s,26.666666666666668 m/s,26.666666666666668 m/s
2,Science,Physical Science,Hard,An object of mass 17 kg accelerates at 1 m/s². What net force acts on it?,Option 3,17 N,34 N,0 N,17 N
