Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
12,Maths,Calculus,Hard,What does the Fundamental Theorem of Calculus connect?,Algebra and geometry,Derivatives and integrals,Limits and sums,Functions and graphs,Derivatives and integrals
12,Maths,Advanced Algebra,Hard,What are the roots of x^2 = 9?,±3,3,−3,9,±3
12,Maths,Trigonometry,Hard,What is sec(x) equal to?,1/sin(x),1/cos(x),tan(x),cos(x),1/cos(x)
12,Maths,Probability & Statistics,Hard,What does a p-value indicate?,Probability null is true,Strength of evidence against null,Sample size,Mean difference,Strength of evidence against null
12,Maths,Calculus,Hard,What does the Fundamental Theorem of Calculus connect?,Algebra and geometry,Derivatives and integrals,Limits and sums,Functions and graphs,Derivatives and integrals
12,Maths,Advanced Algebra,Hard,Solve: x^2 − 5x + 6 = 0,x=2 or 3,x=−2 or −3,x=1 or 6,x=−1 or −6,x=2 or 3
12,Maths,Trigonometry,Hard,What is the period of sin(x)?,π,2π,π/2,4π,2π
12,Maths,Probability & Statistics,Hard,What is the expected value?,Most likely outcome,Weighted average of outcomes,Maximum value,Median,Weighted average of outcomes
12,Maths,Calculus,Hard,What does the Fundamental Theorem of Calculus connect?,Algebra and geometry,Derivatives and integrals,Limits and sums,Functions and graphs,Derivatives and integrals
12,Maths,Advanced Algebra,Hard,Solve: x^2 − 5x + 6 = 0,x=2 or 3,x=−2 or −3,x=1 or 6,x=−1 or −6,x=2 or 3
12,Maths,Trigonometry,Hard,What is sec(x) equal to?,1/sin(x),1/cos(x),tan(x),cos(x),1/cos(x)
12,Maths,Probability & Statistics,Hard,What does a p-value indicate?,Probability null is true,Strength of evidence against null,Sample size,Mean difference,Strength of evidence against null
12,Maths,Calculus,Hard,What is the integral of f'(x)?,Derivative,Original function + C,Slope,Zero,Original function + C
12,Maths,Advanced Algebra,Hard,What are the roots of x^2 = 9?,±3,3,−3,9,±3
12,Maths,Trigonometry,Hard,What is sec(x) equal to?,1/sin(x),1/cos(x),tan(x),cos(x),1/cos(x)
12,Maths,Probability & Statistics,Hard,What does a p-value indicate?,Probability null is true,Strength of evidence against null,Sample size,Mean difference,Strength of evidence against null
12,Maths,Calculus,Hard,What does the Fundamental Theorem of Calculus connect?,Algebra and geometry,Derivatives and integrals,Limits and sums,Functions and graphs,Derivatives and integrals
12,Maths,Advanced Algebra,Hard,What are the roots of x^2 = 9?,±3,3,−3,9,±3
12,Maths,Trigonometry,Hard,What is sec(x) equal to?,1/sin(x),1/cos(x),tan(x),cos(x),1/cos(x)
12,Maths,Probability & Statistics,Hard,What does a p-value indicate?,Probability null is true,Strength of evidence against null,Sample size,Mean difference,Strength of evidence against null
12,Maths,Calculus,Hard,What is the integral of f'(x)?,Derivative,Original function + C,Slope,Zero,Original function + C
12,Maths,Advanced Algebra,Hard,Solve: x^2 − 5x + 6 = 0,x=2 or 3,x=−2 or −3,x=1 or 6,x=−1 or −6,x=2 or 3
12,Maths,Trigonometry,Hard,What is the period of sin(x)?,π,2π,π/2,4π,2π
12,Maths,Probability & Statistics,Hard,What is the expected value?,Most likely outcome,Weighted average of outcomes,Maximum value,Median,Weighted average of outcomes
12,Maths,Calculus,Hard,What does the Fundamental Theorem of Calculus connect?,Algebra and geometry,Derivatives and integrals,Limits and sums,Functions and graphs,Derivatives and integrals
12,Maths,Advanced Algebra,Hard,What are the roots of x^2 = 9?,±3,3,−3,9,±3
12,Maths,Trigonometry,Hard,What is sec(x) equal to?,1/sin(x),1/cos(x),tan(x),cos(x),1/cos(x)
12,Maths,Probability & Statistics,Hard,What is the expected value?,Most likely outcome,Weighted average of outcomes,Maximum value,Median,Weighted average of outcomes
12,Maths,Calculus,Hard,What is the integral of f'(x)?,Derivative,Original function + C,Slope,Zero,Original function + C
12,Maths,Advanced Algebra,Hard,Solve: x^2 − 5x + 6 = 0,x=2 or 3,x=−2 or −3,x=1 or 6,x=−1 or −6,x=2 or 3
12,Maths,Trigonometry,Hard,What is sec(x) equal to?,1/sin(x),1/cos(x),tan(x),cos(x),1/cos(x)
12,Maths,Probability & Statistics,Hard,What is the expected value?,Most likely outcome,Weighted average of outcomes,Maximum value,Median,Weighted average of outcomes
12,Maths,Calculus,Hard,What does the Fundamental Theorem of Calculus connect?,Algebra and geometry,Derivatives and integrals,Limits and sums,Functions and graphs,Derivatives and integrals
12,Maths,Advanced Algebra,Hard,Solve: x^2 − 5x + 6 = 0,x=2 or 3,x=−2 or −3,x=1 or 6,x=−1 or −6,x=2 or 3
12,Maths,Trigonometry,Hard,What is the period of sin(x)?,π,2π,π/2,4π,2π
12,Maths,Probability & Statistics,Hard,What is the expected value?,Most likely outcome,Weighted average of outcomes,Maximum value,Median,Weighted average of outcomes
12,Maths,Calculus,Hard,What does the Fundamental Theorem of Calculus connect?,Algebra and geometry,Derivatives and integrals,Limits and sums,Functions and graphs,Derivatives and integrals
