Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
7,Space & Physics,Earth & Space Reasoning,Hard,Why do planets remain in elliptical orbits?,Constant speed,Balance of gravity and forward motion,Magnetism,Solar wind,Balance of gravity and forward motion
7,Space & Physics,Forces & Motion,Hard,Why does increasing mass reduce acceleration for the same force?,More energy,Newton’s Second Law,More friction,More volume,Newton’s Second Law
7,Space & Physics,Light & Sound,Hard,What causes refraction of light?,Reflection,Change in speed between media,Diffraction,Absorption,Change in speed between media
7,Space & Physics,Energy & Heat,Hard,Why is energy conserved in physical systems?,It disappears,It changes form,It is destroyed,It leaks away,It changes form
7,Space & Physics,Earth & Space Reasoning,Hard,Why does atmospheric pressure decrease with altitude?,More air above,Less air above,Higher gravity,More sunlight,Less air above
7,Space & Physics,Forces & Motion,Hard,"According to Newton’s Third Law, forces occur in?",Isolation,Pairs,Chains,Sequences,Pairs
7,Space & Physics,Energy & Heat,Hard,Why does increasing surface area increase heat transfer?,More mass,More contact,More gravity,More volume,More contact
7,Space & Physics,Light & Sound,Hard,Why can light travel through a vacuum?,No particles needed,Faster speed,Gravity helps,Sound pushes it,No particles needed
7,Space & Physics,Forces & Motion,Hard,What is the momentum of a 43 kg object moving at 19 m/s?,860 kg·m/s,408.5 kg·m/s,817 kg·m/s,15523 kg·m/s,817 kg·m/s
7,Space & Physics,Light & Sound,Hard,A wave travels at 340 m/s with frequency 100 Hz. What is its wavelength?,1.7 m,34000 m,6.8 m,3.4 m,3.4 m
7,Space & Physics,Earth & Space Reasoning,Hard,A light-year is best described as a unit of:,Time,Distance,Brightness,Mass,Distance
7,Space & Physics,Forces & Motion,Hard,What is the momentum of a 10 kg object moving at 3 m/s?,90 kg·m/s,30 kg·m/s,40 kg·m/s,15.0 kg·m/s,30 kg·m/s
7,Space & Physics,Earth & Space Reasoning,Hard,Why do planets remain in orbit around the Sun?,Air pressure holds them,Magnetism alone keeps them,No forces act in space,Gravity provides centripetal force while forward motion keeps them moving,Gravity provides centripetal force while forward motion keeps them moving
7,Space & Physics,Energy & Heat,Hard,Which heat transfer can occur through a vacuum?,Radiation,Convection,Friction,Conduction,Radiation
7,Space & Physics,Light & Sound,Hard,A wave travels at 340 m/s with frequency 1000 Hz. What is its wavelength?,0.68 m,0.34 m,0.17 m,340000 m,0.34 m
7,Space & Physics,Energy & Heat,Hard,Which heat transfer method involves moving fluid?,Conduction,Radiation,Convection,Reflection,Convection
7,Space & Physics,Forces & Motion,Hard,Newton’s Third Law is best summarized as:,Energy is always created,Objects stay at rest unless acted on,For every action there is an equal and opposite reaction,Force equals mass times acceleration,For every action there is an equal and opposite reaction
7,Space & Physics,Forces & Motion,Hard,What is the momentum of a 46 kg object moving at 29 m/s?,1380 kg·m/s,1334 kg·m/s,667.0 kg·m/s,38686 kg·m/s,1334 kg·m/s
7,Space & Physics,Light & Sound,Hard,"For sound waves, which property is most closely related to pitch?",Density,Frequency,Speed,Amplitude,Frequency
7,Space & Physics,Light & Sound,Hard,Refraction happens when a wave enters a new medium because its:,Energy is destroyed,Amplitude becomes zero,Frequency always changes,Speed changes,Speed changes
7,Space & Physics,Forces & Motion,Hard,Velocity changes from 3 m/s to 6 m/s in 1 s. What is the average acceleration?,3 m/s²,3.0 m/s²,6.0 m/s²,1.5 m/s²,3.0 m/s²
7,Space & Physics,Forces & Motion,Hard,What is the momentum of a 26 kg object moving at 5 m/s?,130 kg·m/s,156 kg·m/s,65.0 kg·m/s,650 kg·m/s,130 kg·m/s
7,Space & Physics,Energy & Heat,Hard,A constant force of 74 N moves an object 20 m in the same direction. How much work is done?,1406 J,1554 J,1480 J,3.7 J,1480 J
7,Space & Physics,Energy & Heat,Hard,A constant force of 170 N moves an object 28 m in the same direction. How much work is done?,4930 J,4760 J,4590 J,6.071428571428571 J,4760 J
7,Space & Physics,Light & Sound,Hard,A wave travels at 300 m/s with frequency 100 Hz. What is its wavelength?,1.5 m,6.0 m,3.0 m,30000 m,3.0 m
7,Space & Physics,Forces & Motion,Hard,What is the momentum of a 12 kg object moving at 19 m/s?,228 kg·m/s,4332 kg·m/s,240 kg·m/s,114.0 kg·m/s,228 kg·m/s
7,Space & Physics,Forces & Motion,Hard,What is the momentum of a 15 kg object moving at 28 m/s?,435 kg·m/s,11760 kg·m/s,420 kg·m/s,210.0 kg·m/s,420 kg·m/s
7,Space & Physics,Forces & Motion,Hard,What is the momentum of a 17 kg object moving at 15 m/s?,272 kg·m/s,255 kg·m/s,127.5 kg·m/s,3825 kg·m/s,255 kg·m/s
